empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk,color_risk
379,0.77,0.93,4,231,5,0,1,0,hr,2,184,1.207792208,0
380,0.44,0.45,2,156,3,0,1,0,hr,2,104,1.022727273,0
381,0.38,0.46,2,145,3,0,1,0,hr,2,96,1.210526316,0
382,0.45,0.48,2,144,3,0,1,0,marketing,2,96,1.066666667,0
383,0.38,0.51,2,159,3,0,1,0,sales,2,106,1.342105263,0
384,0.36,0.48,2,156,3,0,1,0,accounting,0,104,1.333333333,0
385,0.75,0.9,5,256,5,0,1,0,support,1,256,1.2,0
386,0.1,0.93,6,298,4,0,1,0,technical,2,447,9.3,5
387,0.1,0.97,6,247,4,0,1,0,management,2,370,9.7,5
388,0.45,0.5,2,157,3,0,1,0,marketing,2,104,1.111111111,0
389,0.42,0.57,2,154,3,1,1,0,marketing,2,102,1.357142857,0
390,0.78,1,4,253,5,0,1,0,marketing,1,202,1.282051282,0
391,0.45,0.55,2,148,3,0,1,0,sales,1,98,1.222222222,0
392,0.84,1,4,261,5,0,1,0,sales,1,208,1.19047619,0
393,0.11,0.93,6,282,4,0,1,0,sales,1,423,8.454545455,5
394,0.42,0.56,2,133,3,0,1,0,sales,1,88,1.333333333,0
395,0.45,0.46,2,128,3,0,1,0,sales,1,85,1.022222222,0
396,0.46,0.57,2,139,3,0,1,0,sales,1,92,1.239130435,0
397,0.09,0.79,6,293,5,0,1,0,sales,1,351,8.777777778,5
398,0.87,0.83,4,265,6,0,1,0,sales,1,176,0.954022989,0
399,0.1,0.87,6,250,4,0,1,0,sales,1,375,8.7,5
400,0.91,1,5,251,6,0,1,0,sales,1,209,1.098901099,0
401,0.76,0.92,4,246,5,0,1,0,sales,1,196,1.210526316,0
402,0.74,1,5,275,5,0,1,0,sales,1,275,1.351351351,0
403,0.92,0.93,5,240,5,0,1,0,sales,1,240,1.010869565,0
404,0.76,0.87,5,245,5,0,1,0,sales,1,245,1.144736842,0
405,0.47,0.5,4,254,4,0,1,0,sales,1,254,1.063829787,0
406,0.73,0.99,5,241,5,0,1,0,sales,1,241,1.356164384,0
407,0.09,0.94,6,257,4,0,1,0,sales,1,385,10.44444444,5
408,0.91,0.92,4,246,5,0,1,0,sales,1,196,1.010989011,0
409,0.82,0.98,4,233,5,0,1,0,sales,1,186,1.195121951,0
410,0.28,0.45,6,218,4,0,1,0,accounting,1,327,1.607142857,0
411,0.84,0.99,4,262,6,0,1,0,accounting,2,174,1.178571429,0
412,0.45,0.53,2,138,3,0,1,0,accounting,2,92,1.177777778,0
413,0.45,0.54,2,142,3,0,1,0,hr,2,94,1.2,0
414,0.91,0.97,5,233,5,0,1,0,hr,2,233,1.065934066,0
415,0.42,0.48,2,155,3,0,1,0,hr,2,103,1.142857143,0
416,0.82,1,4,229,6,0,1,0,hr,2,152,1.219512195,0
417,0.11,0.9,6,264,4,0,1,0,technical,2,396,8.181818182,5
418,0.42,0.53,3,199,4,0,1,0,technical,2,149,1.261904762,0
419,0.82,0.85,4,223,5,0,1,0,technical,2,178,1.036585366,0
420,0.09,0.96,6,268,4,0,1,0,technical,2,402,10.66666667,5
421,0.1,0.94,6,287,4,0,1,0,technical,2,430,9.4,5
422,0.86,1,5,257,5,0,1,0,technical,2,257,1.162790698,0
423,0.4,0.46,2,143,3,0,1,0,technical,0,95,1.15,0
424,0.45,0.46,2,130,3,0,1,0,technical,1,86,1.022222222,0
425,0.42,0.51,2,136,3,0,1,0,technical,2,90,1.214285714,0
426,0.74,0.92,4,261,5,0,1,0,technical,2,208,1.243243243,0
427,0.55,0.6,3,180,4,0,1,0,technical,2,135,1.090909091,0
428,0.37,0.45,2,126,3,0,1,0,support,2,84,1.216216216,0
429,0.41,0.52,2,127,3,1,1,0,support,1,84,1.268292683,0
430,0.89,0.65,5,195,6,0,1,0,support,1,162,0.730337079,0
431,0.41,0.57,2,160,3,0,1,0,support,1,106,1.390243902,0
432,0.44,0.51,2,150,3,0,1,0,support,1,100,1.159090909,0
433,0.87,0.84,4,264,6,0,1,0,support,1,176,0.965517241,0
434,0.1,0.84,6,309,4,0,1,0,support,1,463,8.4,5
435,0.41,0.47,2,135,3,0,1,0,support,1,90,1.146341463,0
436,0.11,0.85,6,261,4,0,1,0,support,1,391,7.727272727,5
437,0.43,0.53,2,160,3,0,1,0,support,1,106,1.23255814,0
438,0.77,0.9,4,237,5,0,1,0,support,1,189,1.168831169,0
439,0.41,0.52,2,136,3,0,1,0,technical,1,90,1.268292683,0
440,0.41,0.48,2,139,3,0,1,0,technical,1,92,1.170731707,0
441,0.36,0.78,2,151,4,0,1,0,technical,1,75,2.166666667,0
442,0.77,1,5,229,5,0,1,0,management,1,229,1.298701299,0
443,0.81,0.98,5,245,5,0,1,0,IT,1,245,1.209876543,0
444,0.39,0.54,2,127,3,0,1,0,IT,1,84,1.384615385,0
445,0.09,0.94,6,283,5,0,1,0,IT,1,339,10.44444444,5
446,0.44,0.46,2,143,3,0,1,0,IT,1,95,1.045454545,0
447,0.1,0.84,5,298,4,0,1,0,IT,1,372,8.4,5
448,0.36,0.48,2,159,3,0,1,0,product_mng,1,106,1.333333333,0
449,0.81,0.92,5,239,5,0,1,0,product_mng,1,239,1.135802469,0
450,0.81,0.9,4,226,5,0,1,0,product_mng,2,180,1.111111111,0
451,0.85,0.98,5,248,5,0,1,0,product_mng,2,248,1.152941176,0
452,0.1,0.87,6,286,4,0,1,0,IT,2,429,8.7,5
453,0.37,0.54,2,145,3,0,1,0,RandD,2,96,1.459459459,0
454,0.09,0.97,7,254,4,1,1,0,RandD,2,444,10.77777778,5
455,0.44,0.53,2,127,3,0,1,0,RandD,2,84,1.204545455,0
456,0.86,0.93,5,223,5,0,1,0,RandD,2,223,1.081395349,0
457,0.77,1,4,255,5,0,1,0,RandD,2,204,1.298701299,0
458,0.41,0.48,2,136,3,0,1,0,marketing,2,90,1.170731707,0
459,0.4,0.48,2,137,3,0,1,0,sales,2,91,1.2,0
460,0.43,0.49,2,135,3,0,1,0,accounting,2,90,1.139534884,0
461,0.43,0.5,2,137,3,0,1,0,support,2,91,1.162790698,0
462,0.8,0.53,3,255,5,0,1,0,technical,0,153,0.6625,0
463,0.8,0.85,4,273,5,0,1,0,management,1,218,1.0625,0
464,0.82,0.98,5,234,5,0,1,0,marketing,2,234,1.195121951,0
465,0.37,0.54,2,152,3,0,1,0,marketing,2,101,1.459459459,0
466,0.37,0.48,2,134,3,0,1,0,marketing,2,89,1.297297297,0
467,0.09,0.95,6,292,4,0,1,0,sales,2,438,10.55555556,5
468,0.9,0.92,5,245,5,0,1,0,sales,1,245,1.022222222,0
469,0.41,0.52,2,159,3,0,1,0,sales,1,106,1.268292683,0
470,0.1,0.85,6,260,4,0,1,0,sales,1,390,8.5,5
471,0.44,0.53,2,149,3,0,1,0,sales,1,99,1.204545455,0
472,0.89,0.85,5,266,5,0,1,0,sales,1,266,0.95505618,0
473,0.42,0.56,2,149,3,0,1,0,sales,1,99,1.333333333,0
474,0.87,1,5,242,5,0,1,0,sales,1,242,1.149425287,0
475,0.45,0.57,2,134,3,0,1,0,sales,1,89,1.266666667,0
476,0.11,0.87,5,271,4,0,1,0,sales,1,338,7.909090909,5
477,0.09,0.79,6,275,4,0,1,0,sales,1,412,8.777777778,5
478,0.76,0.83,5,227,5,0,1,0,sales,1,227,1.092105263,0
479,0.11,0.96,7,277,5,0,1,0,sales,1,387,8.727272727,5
480,0.37,0.49,2,151,3,0,1,0,sales,1,100,1.324324324,0
481,0.1,0.79,6,274,4,0,1,0,sales,1,411,7.9,5
482,0.77,0.87,4,242,6,0,1,0,sales,1,161,1.12987013,0
483,0.42,0.54,2,143,3,1,1,0,sales,1,95,1.285714286,0
484,0.38,0.52,2,145,3,0,1,0,sales,1,96,1.368421053,0
485,0.32,0.95,5,172,2,0,1,0,sales,1,430,2.96875,5
486,0.38,0.49,2,135,3,0,1,0,accounting,1,90,1.289473684,0
487,0.19,1,4,192,4,0,1,0,accounting,1,192,5.263157895,0
488,0.1,0.83,7,276,4,0,1,0,accounting,1,483,8.3,5
489,0.76,0.88,4,206,4,0,1,0,hr,2,206,1.157894737,0
490,0.53,0.56,4,281,6,0,1,0,hr,2,187,1.056603774,0
491,0.39,0.51,2,151,3,0,1,0,hr,2,100,1.307692308,0
492,0.11,0.83,6,244,4,0,1,0,hr,2,366,7.545454545,5
493,0.1,0.94,6,309,4,0,1,0,technical,2,463,9.4,5
494,0.84,1,5,218,5,0,1,0,technical,2,218,1.19047619,0
495,0.82,0.99,4,263,6,0,1,0,technical,2,175,1.207317073,0
496,0.1,0.82,6,244,4,0,1,0,technical,2,366,8.2,5
497,0.59,0.49,7,263,4,0,1,0,technical,2,460,0.830508475,0
498,0.44,0.48,2,143,3,0,1,0,technical,2,95,1.090909091,0
499,0.89,0.95,2,181,5,0,1,0,technical,2,72,1.06741573,0
500,0.91,0.84,5,265,5,0,1,0,technical,2,265,0.923076923,0
501,0.66,0.57,5,161,5,0,1,0,technical,0,161,0.863636364,0
502,0.11,0.87,7,282,5,0,1,0,technical,1,394,7.909090909,5
503,0.43,0.51,2,155,3,0,1,0,technical,2,103,1.186046512,0
504,0.78,0.83,4,217,6,0,1,0,support,2,144,1.064102564,0
505,0.11,0.97,6,289,5,0,1,0,support,2,346,8.818181818,5
506,0.83,0.98,4,259,5,0,1,0,support,2,207,1.180722892,0
507,0.39,0.54,2,158,3,0,1,0,support,1,105,1.384615385,0
508,0.38,0.55,2,158,3,0,1,0,support,1,105,1.447368421,0
509,0.37,0.57,2,155,3,0,1,0,support,1,103,1.540540541,0
510,0.44,0.48,2,146,3,0,1,0,support,1,97,1.090909091,0
511,0.53,0.85,2,164,5,0,1,0,support,1,65,1.603773585,0
512,0.09,0.96,6,259,4,0,1,0,support,1,388,10.66666667,5
513,0.11,0.89,6,293,4,0,1,0,support,1,439,8.090909091,5
514,0.83,0.96,5,275,5,0,1,0,support,1,275,1.156626506,0
515,0.88,1,5,219,6,1,1,0,technical,1,182,1.136363636,0
516,0.1,0.89,6,247,4,0,1,0,technical,1,370,8.9,5
517,0.09,0.86,7,309,4,0,1,0,technical,1,540,9.555555556,5
518,0.44,0.54,2,151,3,0,1,0,management,1,100,1.227272727,0
519,0.39,0.51,2,129,3,0,1,0,IT,1,86,1.307692308,0
520,0.87,0.94,4,274,5,0,1,0,IT,1,219,1.08045977,0
521,0.74,0.99,4,233,5,0,1,0,IT,1,186,1.337837838,0
522,0.1,0.95,7,289,4,0,1,0,IT,1,505,9.5,5
523,0.74,0.82,4,239,6,0,1,0,IT,1,159,1.108108108,0
524,0.75,0.99,5,221,5,0,1,0,product_mng,1,221,1.32,0
525,0.41,0.56,2,150,3,0,1,0,product_mng,1,100,1.365853659,0
526,0.41,0.45,2,144,3,1,1,0,product_mng,1,96,1.097560976,0
527,0.09,0.9,7,289,4,0,1,0,product_mng,1,505,10,5
528,0.09,0.8,6,301,5,0,1,0,IT,2,361,8.888888889,5
529,0.39,0.57,2,145,3,0,1,0,accounting,2,96,1.461538462,0
530,0.4,0.56,2,137,3,0,1,0,accounting,2,91,1.4,0
531,0.37,0.54,2,131,3,1,1,0,hr,2,87,1.459459459,0
532,0.1,0.84,6,246,4,0,1,0,hr,2,369,8.4,5
533,0.43,0.51,2,136,3,0,1,0,hr,2,90,1.186046512,0
534,0.75,0.85,5,240,6,1,1,0,marketing,2,200,1.133333333,0
535,0.37,0.56,2,156,3,0,1,0,sales,2,104,1.513513514,0
536,0.11,0.85,6,305,4,0,1,0,accounting,2,457,7.727272727,5
537,0.45,0.45,2,154,3,1,1,0,support,2,102,1,0
538,0.87,1,5,261,5,1,1,0,technical,2,261,1.149425287,0
539,0.11,0.94,7,244,4,0,1,0,management,2,427,8.545454545,5
540,0.45,0.54,2,129,3,0,1,0,marketing,0,86,1.2,0
541,0.81,0.87,4,254,5,0,1,0,marketing,1,203,1.074074074,0
542,0.77,0.91,5,236,5,0,1,0,marketing,2,236,1.181818182,0
543,0.89,0.92,5,237,5,0,1,0,sales,2,237,1.033707865,0
544,0.43,0.49,2,135,3,0,1,0,sales,2,90,1.139534884,0
545,0.78,1,5,236,5,0,1,0,sales,2,236,1.282051282,0
546,0.37,0.47,2,149,3,0,1,0,sales,1,99,1.27027027,0
547,0.37,0.5,2,141,3,0,1,0,sales,1,94,1.351351351,0
548,0.85,0.82,4,270,5,0,1,0,sales,1,216,0.964705882,0
549,0.41,0.47,2,138,3,0,1,0,sales,1,92,1.146341463,0
550,0.11,0.96,6,298,4,0,1,0,sales,1,447,8.727272727,5
551,0.75,0.99,5,254,5,0,1,0,sales,1,254,1.32,0
552,0.82,0.85,5,248,5,0,1,0,sales,1,248,1.036585366,0
553,0.79,1,5,257,6,0,1,0,sales,1,214,1.265822785,0
554,0.43,0.53,2,150,3,0,1,0,sales,1,100,1.23255814,0
555,0.1,0.9,7,281,4,0,1,0,sales,1,491,9,5
556,0.46,0.48,2,141,3,1,1,0,sales,1,94,1.043478261,0
557,0.43,0.57,2,157,3,0,1,0,sales,1,104,1.325581395,0
558,0.43,0.55,2,136,3,0,1,0,sales,1,90,1.279069767,0
559,0.11,0.8,7,296,4,0,1,0,sales,1,518,7.272727273,5
560,0.09,0.86,6,279,4,0,1,0,sales,1,418,9.555555556,5
561,0.37,0.53,2,131,3,0,1,0,sales,1,87,1.432432432,0
562,0.4,0.57,2,160,3,0,1,0,accounting,1,106,1.425,0
563,0.1,0.77,7,291,4,0,1,0,accounting,1,509,7.7,5
564,0.41,0.53,2,157,3,0,1,0,accounting,1,104,1.292682927,0
565,0.79,0.58,3,294,4,0,1,0,hr,1,220,0.734177215,0
566,0.11,0.79,7,310,4,0,1,0,hr,1,542,7.181818182,5
567,0.1,0.97,6,282,4,0,1,0,hr,2,423,9.7,5
568,0.44,0.51,2,134,3,0,1,0,hr,2,89,1.159090909,0
569,0.25,0.46,4,214,4,0,1,0,technical,2,214,1.84,0
570,0.44,0.52,2,137,3,0,1,0,technical,2,91,1.181818182,0
571,0.73,1,4,252,5,0,1,0,technical,2,201,1.369863014,0
572,0.75,0.97,5,243,6,0,1,0,technical,2,202,1.293333333,0
573,0.36,0.47,2,148,3,0,1,0,technical,2,98,1.305555556,0
574,0.37,0.49,2,151,3,0,1,0,technical,2,100,1.324324324,0
575,0.39,0.49,2,129,3,0,1,0,technical,2,86,1.256410256,0
576,0.48,0.78,2,198,2,0,1,0,technical,2,198,1.625,0
577,0.57,0.72,4,275,6,0,1,0,technical,2,183,1.263157895,0
578,0.9,0.96,5,243,5,0,1,0,technical,2,243,1.066666667,0
579,0.39,0.55,2,159,3,0,1,0,technical,0,106,1.41025641,0
580,0.44,0.51,2,145,3,0,1,0,support,1,96,1.159090909,0
581,0.81,0.88,5,242,5,0,1,0,support,2,242,1.086419753,0
582,0.74,0.87,5,242,5,0,1,0,support,2,242,1.175675676,0
583,0.44,0.56,2,145,3,0,1,0,support,2,96,1.272727273,0
584,0.41,0.56,2,154,3,0,1,1,support,2,102,1.365853659,0
585,0.4,0.51,2,139,3,0,1,0,support,1,92,1.275,0
586,0.46,0.57,2,152,3,0,1,0,support,1,101,1.239130435,0
587,0.8,0.83,2,211,3,0,1,0,support,1,140,1.0375,0
588,0.87,0.9,5,258,5,0,1,0,support,1,258,1.034482759,0
589,0.39,0.54,2,155,3,0,1,0,support,1,103,1.384615385,0
590,0.38,0.55,2,148,3,0,1,0,support,1,98,1.447368421,0
591,0.66,0.67,2,255,3,0,1,0,technical,1,170,1.015151515,0
592,0.1,0.8,6,264,4,0,1,0,technical,1,396,8,5
593,0.37,0.54,2,132,3,0,1,0,technical,1,88,1.459459459,0
594,0.1,0.77,6,255,4,0,1,0,management,1,382,7.7,5
595,0.09,0.87,5,263,4,0,1,0,IT,1,328,9.666666667,0
596,0.86,0.84,5,222,5,0,1,0,IT,1,222,0.976744186,0
597,0.11,0.9,6,263,4,0,1,0,IT,1,394,8.181818182,5
598,0.37,0.46,2,157,3,0,1,0,IT,1,104,1.243243243,0
599,0.11,0.92,7,307,4,0,1,0,IT,1,537,8.363636364,5
600,0.77,0.98,5,259,6,0,1,0,product_mng,1,215,1.272727273,0
601,0.84,0.94,5,222,6,0,1,0,product_mng,1,185,1.119047619,0
602,0.1,0.84,7,250,4,0,1,0,product_mng,1,437,8.4,5
603,0.83,0.9,5,245,5,0,1,0,product_mng,1,245,1.084337349,0
604,0.11,0.79,6,292,4,0,1,0,IT,1,438,7.181818182,5
605,0.86,0.92,5,252,5,0,1,0,RandD,1,252,1.069767442,0
606,0.38,0.56,2,161,3,0,1,0,RandD,2,107,1.473684211,0
607,0.11,0.88,5,250,4,0,1,0,RandD,2,312,8,0
608,0.45,0.49,2,134,3,0,1,0,RandD,2,89,1.088888889,0
609,0.1,0.85,7,279,4,0,1,0,RandD,2,488,8.5,5
610,0.09,0.95,7,256,4,0,1,0,marketing,2,448,10.55555556,5
611,0.39,0.53,2,127,3,0,1,0,sales,2,84,1.358974359,0
612,0.37,0.47,2,138,3,1,1,0,accounting,2,92,1.27027027,0
613,0.81,0.97,5,243,5,0,1,0,support,2,243,1.197530864,0
614,0.09,0.9,7,296,4,0,1,0,technical,2,518,10,5
615,0.1,0.88,7,267,4,0,1,0,management,2,467,8.8,5
616,0.39,0.49,2,144,3,0,1,0,marketing,2,96,1.256410256,0
617,0.83,0.95,4,251,5,0,1,0,marketing,2,200,1.144578313,0
618,0.45,0.57,2,148,3,0,1,0,marketing,0,98,1.266666667,0
619,0.43,0.51,2,141,3,0,1,0,sales,1,94,1.186046512,0
620,0.8,0.75,3,268,2,0,1,0,sales,2,402,0.9375,0
621,0.1,0.86,6,247,4,0,1,0,sales,2,370,8.6,5
622,0.1,0.55,2,247,4,0,1,0,sales,2,123,5.5,0
623,0.36,0.52,2,146,3,0,1,0,sales,2,97,1.444444444,0
624,0.38,0.5,2,140,3,0,1,0,sales,1,93,1.315789474,0
625,0.78,0.98,5,263,6,0,1,0,sales,1,219,1.256410256,0
626,0.44,0.49,2,145,3,0,1,0,sales,1,96,1.113636364,0
627,0.41,0.46,2,156,3,1,1,0,sales,1,104,1.12195122,0
628,0.72,0.85,5,244,6,0,1,0,sales,1,203,1.180555556,0
629,0.46,0.54,2,144,3,0,1,0,sales,1,96,1.173913043,0
630,0.1,0.9,7,286,4,0,1,0,sales,1,500,9,5
631,0.34,0.67,4,141,2,0,1,0,sales,1,282,1.970588235,0
632,0.11,0.89,6,260,5,0,1,0,sales,1,312,8.090909091,0
633,0.38,0.56,2,154,3,0,1,0,sales,1,102,1.473684211,0
634,0.82,0.92,5,225,5,0,1,0,sales,1,225,1.12195122,0
635,0.39,0.57,2,127,3,0,1,0,sales,1,84,1.461538462,0
636,0.44,0.53,2,140,3,0,1,0,sales,1,93,1.204545455,0
637,0.43,0.52,2,147,3,0,1,0,sales,1,98,1.209302326,0
638,0.84,0.83,4,227,5,0,1,0,accounting,1,181,0.988095238,0
639,0.43,0.48,2,153,3,0,1,0,accounting,1,102,1.11627907,0
640,0.37,0.52,2,128,3,0,1,0,accounting,1,85,1.405405405,0
641,0.74,0.97,4,228,5,0,1,0,hr,1,182,1.310810811,0
642,0.73,0.97,5,235,5,0,1,0,hr,1,235,1.328767123,0
643,0.37,0.47,2,148,3,0,1,0,hr,1,98,1.27027027,0
644,0.58,0.62,4,238,3,0,1,0,hr,1,317,1.068965517,0
645,0.4,0.54,2,141,3,0,1,0,technical,2,94,1.35,0
646,0.51,0.83,5,249,4,0,1,0,technical,2,311,1.62745098,0
647,0.46,0.5,2,151,3,0,1,0,technical,2,100,1.086956522,0
648,0.45,0.54,2,129,3,0,1,0,technical,2,86,1.2,0
649,0.46,0.5,2,156,3,0,1,0,technical,2,104,1.086956522,0
650,0.39,0.45,2,134,3,0,1,0,technical,2,89,1.153846154,0
651,0.09,0.88,6,269,4,0,1,0,technical,2,403,9.777777778,5
652,0.09,0.77,6,290,4,0,1,0,technical,2,435,8.555555556,5
653,0.37,0.51,2,132,3,0,1,0,technical,2,88,1.378378378,0
654,0.1,0.89,7,308,4,0,1,0,technical,2,539,8.9,5
655,0.77,1,4,232,5,0,1,0,technical,2,185,1.298701299,0
656,0.79,0.86,5,235,5,0,1,0,support,2,235,1.088607595,0
657,0.43,0.55,2,130,3,0,1,0,support,0,86,1.279069767,0
658,0.38,0.53,2,146,3,0,1,0,support,1,97,1.394736842,0
659,0.77,0.91,5,221,6,0,1,0,support,2,184,1.181818182,0
660,0.44,0.5,2,130,3,0,1,0,support,2,86,1.136363636,0
661,0.39,0.46,2,136,3,0,1,0,support,2,90,1.179487179,0
662,0.78,0.89,5,274,6,0,1,0,support,2,228,1.141025641,0
663,0.1,0.79,6,256,5,0,1,0,support,1,307,7.9,0
664,0.1,0.77,5,276,4,0,1,0,support,1,345,7.7,5
665,0.75,0.85,5,267,5,0,1,0,support,1,267,1.133333333,0
666,0.46,0.62,6,213,3,0,1,0,support,1,426,1.347826087,0
667,0.91,0.97,4,274,6,0,1,0,technical,1,182,1.065934066,0
668,0.1,0.92,6,258,4,0,1,0,technical,1,387,9.2,5
669,0.72,0.6,3,153,5,0,1,0,technical,1,91,0.833333333,0
670,0.11,0.95,6,245,4,0,1,0,management,1,367,8.636363636,5
671,0.11,0.94,6,264,4,0,1,0,IT,1,396,8.545454545,5
672,0.46,0.57,2,154,3,0,1,0,IT,1,102,1.239130435,0
673,0.37,0.46,2,149,3,0,1,0,IT,1,99,1.243243243,0
674,0.46,0.5,2,157,3,0,1,0,IT,1,104,1.086956522,0
675,0.43,0.57,2,127,3,0,1,0,IT,1,84,1.325581395,0
676,0.11,0.82,6,270,4,0,1,0,product_mng,1,405,7.454545455,5
677,0.73,0.89,5,236,6,0,1,0,product_mng,1,196,1.219178082,0
678,0.43,0.47,2,158,3,0,1,0,product_mng,1,105,1.093023256,0
679,0.86,1,5,229,5,0,1,0,product_mng,1,229,1.162790698,0
680,0.1,0.83,6,269,4,0,1,0,IT,1,403,8.3,5
681,0.4,0.49,2,128,3,0,1,0,sales,1,85,1.225,0
682,0.11,0.87,7,278,4,0,1,0,sales,1,486,7.909090909,5
683,0.86,0.98,3,158,5,0,1,0,sales,1,94,1.139534884,0
684,0.42,1,3,202,3,0,1,0,sales,2,202,2.380952381,0
685,0.79,0.84,4,240,5,0,1,0,sales,2,192,1.063291139,0
686,0.1,0.96,7,255,4,0,1,0,marketing,2,446,9.6,5
687,0.09,0.92,7,254,4,0,1,0,sales,2,444,10.22222222,5
688,0.09,0.82,6,257,4,0,1,0,accounting,2,385,9.111111111,5
689,0.87,1,4,228,5,0,1,0,support,2,182,1.149425287,0
690,0.36,0.49,2,145,3,0,1,0,technical,2,96,1.361111111,0
691,0.42,0.75,3,218,4,0,1,0,management,2,163,1.785714286,0
692,0.84,0.86,5,268,5,0,1,0,marketing,2,268,1.023809524,0
693,0.1,0.83,6,278,4,0,1,0,marketing,2,417,8.3,5
694,0.78,0.71,3,249,5,0,1,0,marketing,2,149,0.91025641,0
695,0.35,0.99,3,236,4,0,1,0,sales,2,177,2.828571429,0
696,0.1,0.81,7,291,4,0,1,0,sales,0,509,8.1,5
697,0.11,0.8,6,306,4,0,1,0,sales,1,459,7.272727273,5
698,0.43,0.48,2,135,3,0,1,0,sales,2,90,1.11627907,0
699,0.38,0.45,2,156,3,0,1,0,sales,2,104,1.184210526,0
700,0.46,0.54,2,143,3,0,1,0,sales,2,95,1.173913043,0
701,0.89,0.82,4,243,5,0,1,0,sales,2,194,0.921348315,0
702,0.45,0.5,2,147,3,0,1,0,sales,1,98,1.111111111,0
703,0.44,0.53,2,159,3,0,1,0,sales,1,106,1.204545455,0
704,0.74,0.54,5,216,3,0,1,0,sales,1,360,0.72972973,0
705,0.45,0.54,2,152,3,0,1,0,sales,1,101,1.2,0
706,0.79,0.93,4,226,5,0,1,0,sales,1,180,1.17721519,0
707,0.79,0.91,5,271,5,0,1,0,sales,1,271,1.151898734,0
708,0.11,0.87,6,255,4,0,1,0,sales,1,382,7.909090909,5
709,0.42,0.48,2,140,3,0,1,0,sales,1,93,1.142857143,0
710,0.64,0.9,6,252,2,0,1,0,sales,1,756,1.40625,0
711,0.4,0.55,2,159,3,0,1,0,sales,1,106,1.375,0
712,0.84,0.98,5,270,5,0,1,0,sales,1,270,1.166666667,0
713,0.73,0.92,5,232,5,0,1,0,sales,1,232,1.260273973,0
714,0.4,0.51,2,144,3,0,1,0,accounting,1,96,1.275,0
715,0.36,0.45,2,127,3,0,1,0,accounting,1,84,1.25,0
716,0.43,0.47,2,131,3,0,1,0,accounting,1,87,1.093023256,0
717,0.11,0.78,6,243,4,0,1,0,hr,1,364,7.090909091,5
718,0.91,1,5,244,6,0,1,0,hr,1,203,1.098901099,0
719,0.8,1,5,260,5,0,1,0,hr,1,260,1.25,0
720,0.42,0.49,2,139,3,0,1,0,hr,1,92,1.166666667,0
721,0.31,0.87,4,184,3,0,1,0,technical,1,245,2.806451613,0
722,0.44,0.47,2,130,3,0,1,0,technical,1,86,1.068181818,0
723,0.38,0.54,2,135,3,0,1,0,technical,2,90,1.421052632,0
724,0.45,0.56,2,146,3,0,1,0,technical,2,97,1.244444444,0
725,0.43,0.46,2,149,3,0,1,0,technical,2,99,1.069767442,0
726,0.45,0.46,2,153,3,1,1,0,technical,2,102,1.022222222,0
727,0.43,0.57,2,160,3,0,1,0,technical,2,106,1.325581395,0
728,0.43,0.49,2,160,3,0,1,0,technical,2,106,1.139534884,0
729,0.09,0.83,6,282,4,0,1,0,technical,2,423,9.222222222,5
730,0.43,0.47,2,128,3,0,1,0,technical,2,85,1.093023256,0
731,0.79,0.94,4,232,5,0,1,0,technical,2,185,1.189873418,0
732,0.85,0.58,3,226,2,0,1,0,support,2,339,0.682352941,0
733,0.38,0.45,2,129,3,0,1,0,support,2,86,1.184210526,0
734,0.11,0.92,7,255,4,0,1,0,support,2,446,8.363636364,5
735,0.83,0.99,5,258,5,0,1,0,support,0,258,1.192771084,0
736,0.81,0.91,4,229,5,0,1,0,support,1,183,1.12345679,0
737,0.42,0.56,2,143,3,0,1,0,support,2,95,1.333333333,0
738,0.11,0.87,6,257,4,0,1,0,support,2,385,7.909090909,5
739,0.11,0.85,7,275,4,0,1,0,support,2,481,7.727272727,5
740,0.1,0.89,7,291,4,0,1,0,support,2,509,8.9,5
741,0.5,0.54,5,153,4,0,1,0,support,1,191,1.08,0
742,0.44,0.49,2,154,3,0,1,0,support,1,102,1.113636364,0
743,0.11,0.9,6,301,4,0,1,0,technical,1,451,8.181818182,5
744,0.39,0.52,2,134,3,0,1,0,technical,1,89,1.333333333,0
745,0.11,0.78,6,245,4,0,1,0,technical,1,367,7.090909091,5
746,0.36,0.5,2,132,3,0,1,0,management,1,88,1.388888889,0
747,0.43,0.51,2,130,3,0,1,0,IT,1,86,1.186046512,0
748,0.4,0.5,2,127,3,0,1,0,IT,1,84,1.25,0
749,0.86,0.84,4,246,6,0,1,0,IT,1,164,0.976744186,0
750,0.38,0.49,2,145,3,0,1,0,IT,1,96,1.289473684,0
751,0.46,0.45,2,138,3,0,1,1,IT,1,92,0.97826087,0
752,0.37,0.57,2,129,3,0,1,0,product_mng,1,86,1.540540541,0
753,0.43,0.52,2,150,3,0,1,0,product_mng,1,100,1.209302326,0
754,0.66,0.93,5,253,5,0,1,0,product_mng,1,253,1.409090909,0
755,0.37,0.48,2,160,3,0,1,0,product_mng,1,106,1.297297297,0
756,0.77,0.92,5,235,5,0,1,0,IT,1,235,1.194805195,0
757,0.38,0.55,2,151,3,0,1,0,sales,1,100,1.447368421,0
758,0.39,0.54,2,127,3,0,1,0,sales,1,84,1.384615385,0
