empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk
401,0.76,0.92,4,246,5,0,1,0,sales,1,196,1.210526316
402,0.74,1,5,275,5,0,1,0,sales,1,275,1.351351351
403,0.92,0.93,5,240,5,0,1,0,sales,1,240,1.010869565
404,0.76,0.87,5,245,5,0,1,0,sales,1,245,1.144736842
405,0.47,0.5,4,254,4,0,1,0,sales,1,254,1.063829787
406,0.73,0.99,5,241,5,0,1,0,sales,1,241,1.356164384
407,0.09,0.94,6,257,4,0,1,0,sales,1,385,10.44444444
408,0.91,0.92,4,246,5,0,1,0,sales,1,196,1.010989011
409,0.82,0.98,4,233,5,0,1,0,sales,1,186,1.195121951
410,0.28,0.45,6,218,4,0,1,0,accounting,1,327,1.607142857
411,0.84,0.99,4,262,6,0,1,0,accounting,2,174,1.178571429
412,0.45,0.53,2,138,3,0,1,0,accounting,2,92,1.177777778
413,0.45,0.54,2,142,3,0,1,0,hr,2,94,1.2
414,0.91,0.97,5,233,5,0,1,0,hr,2,233,1.065934066
415,0.42,0.48,2,155,3,0,1,0,hr,2,103,1.142857143
416,0.82,1,4,229,6,0,1,0,hr,2,152,1.219512195
417,0.11,0.9,6,264,4,0,1,0,technical,2,396,8.181818182
418,0.42,0.53,3,199,4,0,1,0,technical,2,149,1.261904762
419,0.82,0.85,4,223,5,0,1,0,technical,2,178,1.036585366
420,0.09,0.96,6,268,4,0,1,0,technical,2,402,10.66666667
421,0.1,0.94,6,287,4,0,1,0,technical,2,430,9.4
422,0.86,1,5,257,5,0,1,0,technical,2,257,1.162790698
423,0.4,0.46,2,143,3,0,1,0,technical,0,95,1.15
424,0.45,0.46,2,130,3,0,1,0,technical,1,86,1.022222222
425,0.42,0.51,2,136,3,0,1,0,technical,2,90,1.214285714
426,0.74,0.92,4,261,5,0,1,0,technical,2,208,1.243243243
427,0.55,0.6,3,180,4,0,1,0,technical,2,135,1.090909091
428,0.37,0.45,2,126,3,0,1,0,support,2,84,1.216216216
429,0.41,0.52,2,127,3,1,1,0,support,1,84,1.268292683
430,0.89,0.65,5,195,6,0,1,0,support,1,162,0.730337079
431,0.41,0.57,2,160,3,0,1,0,support,1,106,1.390243902
432,0.44,0.51,2,150,3,0,1,0,support,1,100,1.159090909
433,0.87,0.84,4,264,6,0,1,0,support,1,176,0.965517241
434,0.1,0.84,6,309,4,0,1,0,support,1,463,8.4
435,0.41,0.47,2,135,3,0,1,0,support,1,90,1.146341463
436,0.11,0.85,6,261,4,0,1,0,support,1,391,7.727272727
437,0.43,0.53,2,160,3,0,1,0,support,1,106,1.23255814
438,0.77,0.9,4,237,5,0,1,0,support,1,189,1.168831169
439,0.41,0.52,2,136,3,0,1,0,technical,1,90,1.268292683
440,0.41,0.48,2,139,3,0,1,0,technical,1,92,1.170731707
441,0.36,0.78,2,151,4,0,1,0,technical,1,75,2.166666667
442,0.77,1,5,229,5,0,1,0,management,1,229,1.298701299
443,0.81,0.98,5,245,5,0,1,0,IT,1,245,1.209876543
444,0.39,0.54,2,127,3,0,1,0,IT,1,84,1.384615385
445,0.09,0.94,6,283,5,0,1,0,IT,1,339,10.44444444
446,0.44,0.46,2,143,3,0,1,0,IT,1,95,1.045454545
447,0.1,0.84,5,298,4,0,1,0,IT,1,372,8.4
448,0.36,0.48,2,159,3,0,1,0,product_mng,1,106,1.333333333
449,0.81,0.92,5,239,5,0,1,0,product_mng,1,239,1.135802469
450,0.81,0.9,4,226,5,0,1,0,product_mng,2,180,1.111111111
451,0.85,0.98,5,248,5,0,1,0,product_mng,2,248,1.152941176
452,0.1,0.87,6,286,4,0,1,0,IT,2,429,8.7
453,0.37,0.54,2,145,3,0,1,0,RandD,2,96,1.459459459
454,0.09,0.97,7,254,4,1,1,0,RandD,2,444,10.77777778
455,0.44,0.53,2,127,3,0,1,0,RandD,2,84,1.204545455
456,0.86,0.93,5,223,5,0,1,0,RandD,2,223,1.081395349
457,0.77,1,4,255,5,0,1,0,RandD,2,204,1.298701299
458,0.41,0.48,2,136,3,0,1,0,marketing,2,90,1.170731707
459,0.4,0.48,2,137,3,0,1,0,sales,2,91,1.2
460,0.43,0.49,2,135,3,0,1,0,accounting,2,90,1.139534884
461,0.43,0.5,2,137,3,0,1,0,support,2,91,1.162790698
462,0.8,0.53,3,255,5,0,1,0,technical,0,153,0.6625
463,0.8,0.85,4,273,5,0,1,0,management,1,218,1.0625
464,0.82,0.98,5,234,5,0,1,0,marketing,2,234,1.195121951
465,0.37,0.54,2,152,3,0,1,0,marketing,2,101,1.459459459
466,0.37,0.48,2,134,3,0,1,0,marketing,2,89,1.297297297
467,0.09,0.95,6,292,4,0,1,0,sales,2,438,10.55555556
468,0.9,0.92,5,245,5,0,1,0,sales,1,245,1.022222222
469,0.41,0.52,2,159,3,0,1,0,sales,1,106,1.268292683
470,0.1,0.85,6,260,4,0,1,0,sales,1,390,8.5
471,0.44,0.53,2,149,3,0,1,0,sales,1,99,1.204545455
472,0.89,0.85,5,266,5,0,1,0,sales,1,266,0.95505618
473,0.42,0.56,2,149,3,0,1,0,sales,1,99,1.333333333
474,0.87,1,5,242,5,0,1,0,sales,1,242,1.149425287
475,0.45,0.57,2,134,3,0,1,0,sales,1,89,1.266666667
476,0.11,0.87,5,271,4,0,1,0,sales,1,338,7.909090909
477,0.09,0.79,6,275,4,0,1,0,sales,1,412,8.777777778
478,0.76,0.83,5,227,5,0,1,0,sales,1,227,1.092105263
479,0.11,0.96,7,277,5,0,1,0,sales,1,387,8.727272727
480,0.37,0.49,2,151,3,0,1,0,sales,1,100,1.324324324
481,0.1,0.79,6,274,4,0,1,0,sales,1,411,7.9
482,0.77,0.87,4,242,6,0,1,0,sales,1,161,1.12987013
483,0.42,0.54,2,143,3,1,1,0,sales,1,95,1.285714286
484,0.38,0.52,2,145,3,0,1,0,sales,1,96,1.368421053
485,0.32,0.95,5,172,2,0,1,0,sales,1,430,2.96875
486,0.38,0.49,2,135,3,0,1,0,accounting,1,90,1.289473684
487,0.19,1,4,192,4,0,1,0,accounting,1,192,5.263157895
488,0.1,0.83,7,276,4,0,1,0,accounting,1,483,8.3
489,0.76,0.88,4,206,4,0,1,0,hr,2,206,1.157894737
490,0.53,0.56,4,281,6,0,1,0,hr,2,187,1.056603774
491,0.39,0.51,2,151,3,0,1,0,hr,2,100,1.307692308
492,0.11,0.83,6,244,4,0,1,0,hr,2,366,7.545454545
493,0.1,0.94,6,309,4,0,1,0,technical,2,463,9.4
494,0.84,1,5,218,5,0,1,0,technical,2,218,1.19047619
495,0.82,0.99,4,263,6,0,1,0,technical,2,175,1.207317073
496,0.1,0.82,6,244,4,0,1,0,technical,2,366,8.2
497,0.59,0.49,7,263,4,0,1,0,technical,2,460,0.830508475
498,0.44,0.48,2,143,3,0,1,0,technical,2,95,1.090909091
499,0.89,0.95,2,181,5,0,1,0,technical,2,72,1.06741573
500,0.91,0.84,5,265,5,0,1,0,technical,2,265,0.923076923
501,0.66,0.57,5,161,5,0,1,0,technical,0,161,0.863636364
502,0.11,0.87,7,282,5,0,1,0,technical,1,394,7.909090909
503,0.43,0.51,2,155,3,0,1,0,technical,2,103,1.186046512
504,0.78,0.83,4,217,6,0,1,0,support,2,144,1.064102564
505,0.11,0.97,6,289,5,0,1,0,support,2,346,8.818181818
506,0.83,0.98,4,259,5,0,1,0,support,2,207,1.180722892
507,0.39,0.54,2,158,3,0,1,0,support,1,105,1.384615385
508,0.38,0.55,2,158,3,0,1,0,support,1,105,1.447368421
509,0.37,0.57,2,155,3,0,1,0,support,1,103,1.540540541
510,0.44,0.48,2,146,3,0,1,0,support,1,97,1.090909091
511,0.53,0.85,2,164,5,0,1,0,support,1,65,1.603773585
512,0.09,0.96,6,259,4,0,1,0,support,1,388,10.66666667
513,0.11,0.89,6,293,4,0,1,0,support,1,439,8.090909091
514,0.83,0.96,5,275,5,0,1,0,support,1,275,1.156626506
515,0.88,1,5,219,6,1,1,0,technical,1,182,1.136363636
516,0.1,0.89,6,247,4,0,1,0,technical,1,370,8.9
517,0.09,0.86,7,309,4,0,1,0,technical,1,540,9.555555556
518,0.44,0.54,2,151,3,0,1,0,management,1,100,1.227272727
519,0.39,0.51,2,129,3,0,1,0,IT,1,86,1.307692308
520,0.87,0.94,4,274,5,0,1,0,IT,1,219,1.08045977
521,0.74,0.99,4,233,5,0,1,0,IT,1,186,1.337837838
522,0.1,0.95,7,289,4,0,1,0,IT,1,505,9.5
523,0.74,0.82,4,239,6,0,1,0,IT,1,159,1.108108108
524,0.75,0.99,5,221,5,0,1,0,product_mng,1,221,1.32
525,0.41,0.56,2,150,3,0,1,0,product_mng,1,100,1.365853659
526,0.41,0.45,2,144,3,1,1,0,product_mng,1,96,1.097560976
527,0.09,0.9,7,289,4,0,1,0,product_mng,1,505,10
528,0.09,0.8,6,301,5,0,1,0,IT,2,361,8.888888889
529,0.39,0.57,2,145,3,0,1,0,accounting,2,96,1.461538462
530,0.4,0.56,2,137,3,0,1,0,accounting,2,91,1.4
531,0.37,0.54,2,131,3,1,1,0,hr,2,87,1.459459459
532,0.1,0.84,6,246,4,0,1,0,hr,2,369,8.4
533,0.43,0.51,2,136,3,0,1,0,hr,2,90,1.186046512
534,0.75,0.85,5,240,6,1,1,0,marketing,2,200,1.133333333
535,0.37,0.56,2,156,3,0,1,0,sales,2,104,1.513513514
536,0.11,0.85,6,305,4,0,1,0,accounting,2,457,7.727272727
537,0.45,0.45,2,154,3,1,1,0,support,2,102,1
538,0.87,1,5,261,5,1,1,0,technical,2,261,1.149425287
539,0.11,0.94,7,244,4,0,1,0,management,2,427,8.545454545
540,0.45,0.54,2,129,3,0,1,0,marketing,0,86,1.2
541,0.81,0.87,4,254,5,0,1,0,marketing,1,203,1.074074074
542,0.77,0.91,5,236,5,0,1,0,marketing,2,236,1.181818182
543,0.89,0.92,5,237,5,0,1,0,sales,2,237,1.033707865
544,0.43,0.49,2,135,3,0,1,0,sales,2,90,1.139534884
545,0.78,1,5,236,5,0,1,0,sales,2,236,1.282051282
546,0.37,0.47,2,149,3,0,1,0,sales,1,99,1.27027027
547,0.37,0.5,2,141,3,0,1,0,sales,1,94,1.351351351
548,0.85,0.82,4,270,5,0,1,0,sales,1,216,0.964705882
549,0.41,0.47,2,138,3,0,1,0,sales,1,92,1.146341463
550,0.11,0.96,6,298,4,0,1,0,sales,1,447,8.727272727
551,0.75,0.99,5,254,5,0,1,0,sales,1,254,1.32
552,0.82,0.85,5,248,5,0,1,0,sales,1,248,1.036585366
553,0.79,1,5,257,6,0,1,0,sales,1,214,1.265822785
554,0.43,0.53,2,150,3,0,1,0,sales,1,100,1.23255814
555,0.1,0.9,7,281,4,0,1,0,sales,1,491,9
556,0.46,0.48,2,141,3,1,1,0,sales,1,94,1.043478261
557,0.43,0.57,2,157,3,0,1,0,sales,1,104,1.325581395
558,0.43,0.55,2,136,3,0,1,0,sales,1,90,1.279069767
559,0.11,0.8,7,296,4,0,1,0,sales,1,518,7.272727273
560,0.09,0.86,6,279,4,0,1,0,sales,1,418,9.555555556
561,0.37,0.53,2,131,3,0,1,0,sales,1,87,1.432432432
562,0.4,0.57,2,160,3,0,1,0,accounting,1,106,1.425
563,0.1,0.77,7,291,4,0,1,0,accounting,1,509,7.7
564,0.41,0.53,2,157,3,0,1,0,accounting,1,104,1.292682927
565,0.79,0.58,3,294,4,0,1,0,hr,1,220,0.734177215
566,0.11,0.79,7,310,4,0,1,0,hr,1,542,7.181818182
567,0.1,0.97,6,282,4,0,1,0,hr,2,423,9.7
568,0.44,0.51,2,134,3,0,1,0,hr,2,89,1.159090909
569,0.25,0.46,4,214,4,0,1,0,technical,2,214,1.84
570,0.44,0.52,2,137,3,0,1,0,technical,2,91,1.181818182
571,0.73,1,4,252,5,0,1,0,technical,2,201,1.369863014
572,0.75,0.97,5,243,6,0,1,0,technical,2,202,1.293333333
573,0.36,0.47,2,148,3,0,1,0,technical,2,98,1.305555556
574,0.37,0.49,2,151,3,0,1,0,technical,2,100,1.324324324
575,0.39,0.49,2,129,3,0,1,0,technical,2,86,1.256410256
576,0.48,0.78,2,198,2,0,1,0,technical,2,198,1.625
577,0.57,0.72,4,275,6,0,1,0,technical,2,183,1.263157895
578,0.9,0.96,5,243,5,0,1,0,technical,2,243,1.066666667
579,0.39,0.55,2,159,3,0,1,0,technical,0,106,1.41025641
580,0.44,0.51,2,145,3,0,1,0,support,1,96,1.159090909
581,0.81,0.88,5,242,5,0,1,0,support,2,242,1.086419753
582,0.74,0.87,5,242,5,0,1,0,support,2,242,1.175675676
583,0.44,0.56,2,145,3,0,1,0,support,2,96,1.272727273
584,0.41,0.56,2,154,3,0,1,1,support,2,102,1.365853659
585,0.4,0.51,2,139,3,0,1,0,support,1,92,1.275
586,0.46,0.57,2,152,3,0,1,0,support,1,101,1.239130435
587,0.8,0.83,2,211,3,0,1,0,support,1,140,1.0375
588,0.87,0.9,5,258,5,0,1,0,support,1,258,1.034482759
589,0.39,0.54,2,155,3,0,1,0,support,1,103,1.384615385
590,0.38,0.55,2,148,3,0,1,0,support,1,98,1.447368421
591,0.66,0.67,2,255,3,0,1,0,technical,1,170,1.015151515
592,0.1,0.8,6,264,4,0,1,0,technical,1,396,8
593,0.37,0.54,2,132,3,0,1,0,technical,1,88,1.459459459
594,0.1,0.77,6,255,4,0,1,0,management,1,382,7.7
595,0.09,0.87,5,263,4,0,1,0,IT,1,328,9.666666667
596,0.86,0.84,5,222,5,0,1,0,IT,1,222,0.976744186
597,0.11,0.9,6,263,4,0,1,0,IT,1,394,8.181818182
598,0.37,0.46,2,157,3,0,1,0,IT,1,104,1.243243243
599,0.11,0.92,7,307,4,0,1,0,IT,1,537,8.363636364
600,0.77,0.98,5,259,6,0,1,0,product_mng,1,215,1.272727273
601,0.84,0.94,5,222,6,0,1,0,product_mng,1,185,1.119047619
602,0.1,0.84,7,250,4,0,1,0,product_mng,1,437,8.4
603,0.83,0.9,5,245,5,0,1,0,product_mng,1,245,1.084337349
604,0.11,0.79,6,292,4,0,1,0,IT,1,438,7.181818182
605,0.86,0.92,5,252,5,0,1,0,RandD,1,252,1.069767442
606,0.38,0.56,2,161,3,0,1,0,RandD,2,107,1.473684211
607,0.11,0.88,5,250,4,0,1,0,RandD,2,312,8
608,0.45,0.49,2,134,3,0,1,0,RandD,2,89,1.088888889
609,0.1,0.85,7,279,4,0,1,0,RandD,2,488,8.5
610,0.09,0.95,7,256,4,0,1,0,marketing,2,448,10.55555556
611,0.39,0.53,2,127,3,0,1,0,sales,2,84,1.358974359
612,0.37,0.47,2,138,3,1,1,0,accounting,2,92,1.27027027
613,0.81,0.97,5,243,5,0,1,0,support,2,243,1.197530864
614,0.09,0.9,7,296,4,0,1,0,technical,2,518,10
615,0.1,0.88,7,267,4,0,1,0,management,2,467,8.8
616,0.39,0.49,2,144,3,0,1,0,marketing,2,96,1.256410256
617,0.83,0.95,4,251,5,0,1,0,marketing,2,200,1.144578313
618,0.45,0.57,2,148,3,0,1,0,marketing,0,98,1.266666667
619,0.43,0.51,2,141,3,0,1,0,sales,1,94,1.186046512
620,0.8,0.75,3,268,2,0,1,0,sales,2,402,0.9375
621,0.1,0.86,6,247,4,0,1,0,sales,2,370,8.6
622,0.1,0.55,2,247,4,0,1,0,sales,2,123,5.5
623,0.36,0.52,2,146,3,0,1,0,sales,2,97,1.444444444
624,0.38,0.5,2,140,3,0,1,0,sales,1,93,1.315789474
625,0.78,0.98,5,263,6,0,1,0,sales,1,219,1.256410256
626,0.44,0.49,2,145,3,0,1,0,sales,1,96,1.113636364
627,0.41,0.46,2,156,3,1,1,0,sales,1,104,1.12195122
628,0.72,0.85,5,244,6,0,1,0,sales,1,203,1.180555556
629,0.46,0.54,2,144,3,0,1,0,sales,1,96,1.173913043
630,0.1,0.9,7,286,4,0,1,0,sales,1,500,9
631,0.34,0.67,4,141,2,0,1,0,sales,1,282,1.970588235
632,0.11,0.89,6,260,5,0,1,0,sales,1,312,8.090909091
633,0.38,0.56,2,154,3,0,1,0,sales,1,102,1.473684211
634,0.82,0.92,5,225,5,0,1,0,sales,1,225,1.12195122
635,0.39,0.57,2,127,3,0,1,0,sales,1,84,1.461538462
636,0.44,0.53,2,140,3,0,1,0,sales,1,93,1.204545455
637,0.43,0.52,2,147,3,0,1,0,sales,1,98,1.209302326
638,0.84,0.83,4,227,5,0,1,0,accounting,1,181,0.988095238
639,0.43,0.48,2,153,3,0,1,0,accounting,1,102,1.11627907
640,0.37,0.52,2,128,3,0,1,0,accounting,1,85,1.405405405
641,0.74,0.97,4,228,5,0,1,0,hr,1,182,1.310810811
642,0.73,0.97,5,235,5,0,1,0,hr,1,235,1.328767123
643,0.37,0.47,2,148,3,0,1,0,hr,1,98,1.27027027
644,0.58,0.62,4,238,3,0,1,0,hr,1,317,1.068965517
645,0.4,0.54,2,141,3,0,1,0,technical,2,94,1.35
646,0.51,0.83,5,249,4,0,1,0,technical,2,311,1.62745098
647,0.46,0.5,2,151,3,0,1,0,technical,2,100,1.086956522
648,0.45,0.54,2,129,3,0,1,0,technical,2,86,1.2
649,0.46,0.5,2,156,3,0,1,0,technical,2,104,1.086956522
650,0.39,0.45,2,134,3,0,1,0,technical,2,89,1.153846154
651,0.09,0.88,6,269,4,0,1,0,technical,2,403,9.777777778
652,0.09,0.77,6,290,4,0,1,0,technical,2,435,8.555555556
653,0.37,0.51,2,132,3,0,1,0,technical,2,88,1.378378378
654,0.1,0.89,7,308,4,0,1,0,technical,2,539,8.9
655,0.77,1,4,232,5,0,1,0,technical,2,185,1.298701299
656,0.79,0.86,5,235,5,0,1,0,support,2,235,1.088607595
657,0.43,0.55,2,130,3,0,1,0,support,0,86,1.279069767
658,0.38,0.53,2,146,3,0,1,0,support,1,97,1.394736842
659,0.77,0.91,5,221,6,0,1,0,support,2,184,1.181818182
660,0.44,0.5,2,130,3,0,1,0,support,2,86,1.136363636
661,0.39,0.46,2,136,3,0,1,0,support,2,90,1.179487179
662,0.78,0.89,5,274,6,0,1,0,support,2,228,1.141025641
663,0.1,0.79,6,256,5,0,1,0,support,1,307,7.9
664,0.1,0.77,5,276,4,0,1,0,support,1,345,7.7
665,0.75,0.85,5,267,5,0,1,0,support,1,267,1.133333333
666,0.46,0.62,6,213,3,0,1,0,support,1,426,1.347826087
667,0.91,0.97,4,274,6,0,1,0,technical,1,182,1.065934066
668,0.1,0.92,6,258,4,0,1,0,technical,1,387,9.2
669,0.72,0.6,3,153,5,0,1,0,technical,1,91,0.833333333
670,0.11,0.95,6,245,4,0,1,0,management,1,367,8.636363636
671,0.11,0.94,6,264,4,0,1,0,IT,1,396,8.545454545
672,0.46,0.57,2,154,3,0,1,0,IT,1,102,1.239130435
673,0.37,0.46,2,149,3,0,1,0,IT,1,99,1.243243243
674,0.46,0.5,2,157,3,0,1,0,IT,1,104,1.086956522
675,0.43,0.57,2,127,3,0,1,0,IT,1,84,1.325581395
676,0.11,0.82,6,270,4,0,1,0,product_mng,1,405,7.454545455
677,0.73,0.89,5,236,6,0,1,0,product_mng,1,196,1.219178082
678,0.43,0.47,2,158,3,0,1,0,product_mng,1,105,1.093023256
679,0.86,1,5,229,5,0,1,0,product_mng,1,229,1.162790698
680,0.1,0.83,6,269,4,0,1,0,IT,1,403,8.3
681,0.4,0.49,2,128,3,0,1,0,sales,1,85,1.225
682,0.11,0.87,7,278,4,0,1,0,sales,1,486,7.909090909
683,0.86,0.98,3,158,5,0,1,0,sales,1,94,1.139534884
684,0.42,1,3,202,3,0,1,0,sales,2,202,2.380952381
685,0.79,0.84,4,240,5,0,1,0,sales,2,192,1.063291139
686,0.1,0.96,7,255,4,0,1,0,marketing,2,446,9.6
687,0.09,0.92,7,254,4,0,1,0,sales,2,444,10.22222222
688,0.09,0.82,6,257,4,0,1,0,accounting,2,385,9.111111111
689,0.87,1,4,228,5,0,1,0,support,2,182,1.149425287
690,0.36,0.49,2,145,3,0,1,0,technical,2,96,1.361111111
691,0.42,0.75,3,218,4,0,1,0,management,2,163,1.785714286
692,0.84,0.86,5,268,5,0,1,0,marketing,2,268,1.023809524
693,0.1,0.83,6,278,4,0,1,0,marketing,2,417,8.3
694,0.78,0.71,3,249,5,0,1,0,marketing,2,149,0.91025641
695,0.35,0.99,3,236,4,0,1,0,sales,2,177,2.828571429
696,0.1,0.81,7,291,4,0,1,0,sales,0,509,8.1
697,0.11,0.8,6,306,4,0,1,0,sales,1,459,7.272727273
698,0.43,0.48,2,135,3,0,1,0,sales,2,90,1.11627907
699,0.38,0.45,2,156,3,0,1,0,sales,2,104,1.184210526
700,0.46,0.54,2,143,3,0,1,0,sales,2,95,1.173913043
701,0.89,0.82,4,243,5,0,1,0,sales,2,194,0.921348315
702,0.45,0.5,2,147,3,0,1,0,sales,1,98,1.111111111
703,0.44,0.53,2,159,3,0,1,0,sales,1,106,1.204545455
704,0.74,0.54,5,216,3,0,1,0,sales,1,360,0.72972973
705,0.45,0.54,2,152,3,0,1,0,sales,1,101,1.2
706,0.79,0.93,4,226,5,0,1,0,sales,1,180,1.17721519
707,0.79,0.91,5,271,5,0,1,0,sales,1,271,1.151898734
708,0.11,0.87,6,255,4,0,1,0,sales,1,382,7.909090909
709,0.42,0.48,2,140,3,0,1,0,sales,1,93,1.142857143
710,0.64,0.9,6,252,2,0,1,0,sales,1,756,1.40625
711,0.4,0.55,2,159,3,0,1,0,sales,1,106,1.375
712,0.84,0.98,5,270,5,0,1,0,sales,1,270,1.166666667
713,0.73,0.92,5,232,5,0,1,0,sales,1,232,1.260273973
714,0.4,0.51,2,144,3,0,1,0,accounting,1,96,1.275
715,0.36,0.45,2,127,3,0,1,0,accounting,1,84,1.25
716,0.43,0.47,2,131,3,0,1,0,accounting,1,87,1.093023256
717,0.11,0.78,6,243,4,0,1,0,hr,1,364,7.090909091
718,0.91,1,5,244,6,0,1,0,hr,1,203,1.098901099
719,0.8,1,5,260,5,0,1,0,hr,1,260,1.25
720,0.42,0.49,2,139,3,0,1,0,hr,1,92,1.166666667
721,0.31,0.87,4,184,3,0,1,0,technical,1,245,2.806451613
722,0.44,0.47,2,130,3,0,1,0,technical,1,86,1.068181818
723,0.38,0.54,2,135,3,0,1,0,technical,2,90,1.421052632
724,0.45,0.56,2,146,3,0,1,0,technical,2,97,1.244444444
725,0.43,0.46,2,149,3,0,1,0,technical,2,99,1.069767442
726,0.45,0.46,2,153,3,1,1,0,technical,2,102,1.022222222
727,0.43,0.57,2,160,3,0,1,0,technical,2,106,1.325581395
728,0.43,0.49,2,160,3,0,1,0,technical,2,106,1.139534884
729,0.09,0.83,6,282,4,0,1,0,technical,2,423,9.222222222
730,0.43,0.47,2,128,3,0,1,0,technical,2,85,1.093023256
731,0.79,0.94,4,232,5,0,1,0,technical,2,185,1.189873418
732,0.85,0.58,3,226,2,0,1,0,support,2,339,0.682352941
733,0.38,0.45,2,129,3,0,1,0,support,2,86,1.184210526
734,0.11,0.92,7,255,4,0,1,0,support,2,446,8.363636364
735,0.83,0.99,5,258,5,0,1,0,support,0,258,1.192771084
736,0.81,0.91,4,229,5,0,1,0,support,1,183,1.12345679
737,0.42,0.56,2,143,3,0,1,0,support,2,95,1.333333333
738,0.11,0.87,6,257,4,0,1,0,support,2,385,7.909090909
739,0.11,0.85,7,275,4,0,1,0,support,2,481,7.727272727
740,0.1,0.89,7,291,4,0,1,0,support,2,509,8.9
741,0.5,0.54,5,153,4,0,1,0,support,1,191,1.08
742,0.44,0.49,2,154,3,0,1,0,support,1,102,1.113636364
743,0.11,0.9,6,301,4,0,1,0,technical,1,451,8.181818182
744,0.39,0.52,2,134,3,0,1,0,technical,1,89,1.333333333
745,0.11,0.78,6,245,4,0,1,0,technical,1,367,7.090909091
746,0.36,0.5,2,132,3,0,1,0,management,1,88,1.388888889
747,0.43,0.51,2,130,3,0,1,0,IT,1,86,1.186046512
748,0.4,0.5,2,127,3,0,1,0,IT,1,84,1.25
749,0.86,0.84,4,246,6,0,1,0,IT,1,164,0.976744186
750,0.38,0.49,2,145,3,0,1,0,IT,1,96,1.289473684
751,0.46,0.45,2,138,3,0,1,1,IT,1,92,0.97826087
752,0.37,0.57,2,129,3,0,1,0,product_mng,1,86,1.540540541
753,0.43,0.52,2,150,3,0,1,0,product_mng,1,100,1.209302326
754,0.66,0.93,5,253,5,0,1,0,product_mng,1,253,1.409090909
755,0.37,0.48,2,160,3,0,1,0,product_mng,1,106,1.297297297
756,0.77,0.92,5,235,5,0,1,0,IT,1,235,1.194805195
757,0.38,0.55,2,151,3,0,1,0,sales,1,100,1.447368421
758,0.39,0.54,2,127,3,0,1,0,sales,1,84,1.384615385
759,0.41,0.55,2,151,3,0,1,0,sales,1,100,1.341463415
760,0.1,0.9,7,290,4,0,1,0,sales,1,507,9
761,0.09,0.93,6,249,4,0,1,0,sales,1,373,10.33333333
762,0.41,0.47,2,131,3,0,1,0,marketing,2,87,1.146341463
763,0.39,0.46,2,159,3,0,1,0,sales,2,106,1.179487179
764,0.83,0.99,4,223,5,0,1,0,accounting,2,178,1.192771084
765,0.09,0.87,3,214,2,0,1,0,support,2,321,9.666666667
766,0.75,0.81,5,227,5,0,1,0,technical,2,227,1.08
767,0.44,0.54,2,127,3,0,1,0,management,2,84,1.227272727
768,0.1,0.84,6,293,5,0,1,0,marketing,2,351,8.4
769,0.42,0.46,2,141,3,0,1,0,marketing,2,94,1.095238095
770,0.1,0.83,6,300,4,0,1,0,marketing,2,450,8.3
771,0.1,0.86,6,309,4,0,1,0,sales,2,463,8.6
772,0.31,0.77,4,149,3,0,1,0,sales,2,198,2.483870968
773,0.42,0.54,2,159,3,0,1,0,sales,2,106,1.285714286
774,0.38,0.5,2,152,3,0,1,0,sales,0,101,1.315789474
775,0.39,0.57,2,158,3,0,1,0,sales,1,105,1.461538462
776,0.1,0.97,6,254,5,0,1,0,sales,2,304,9.7
777,0.11,0.93,6,294,4,0,1,0,sales,2,441,8.454545455
778,0.1,0.92,7,269,4,0,1,0,sales,2,470,9.2
779,0.11,0.9,7,247,4,0,1,0,sales,2,432,8.181818182
780,0.44,0.65,3,271,4,0,1,0,sales,1,203,1.477272727
781,0.91,0.96,4,232,5,0,1,0,sales,1,185,1.054945055
782,0.72,1,4,245,5,0,1,0,sales,1,196,1.388888889
783,0.36,0.46,2,132,3,0,1,0,sales,1,88,1.277777778
784,0.44,0.57,2,131,3,0,1,0,sales,1,87,1.295454545
785,0.85,0.99,5,248,5,0,1,0,sales,1,248,1.164705882
786,0.78,0.93,5,225,5,0,1,0,sales,1,225,1.192307692
787,0.39,0.46,2,156,3,0,1,0,sales,1,104,1.179487179
788,0.78,0.81,3,222,2,0,1,0,sales,1,333,1.038461538
789,0.1,0.92,6,243,4,1,1,0,sales,1,364,9.2
790,0.23,0.99,4,204,4,1,1,0,accounting,1,204,4.304347826
791,0.11,0.87,6,301,4,0,1,0,accounting,1,451,7.909090909
792,0.9,0.83,5,259,5,0,1,0,accounting,1,259,0.922222222
793,0.91,0.89,4,247,5,0,1,0,hr,1,197,0.978021978
794,0.11,0.79,7,295,4,0,1,0,hr,1,516,7.181818182
795,0.43,0.54,2,150,3,0,1,0,hr,1,100,1.255813953
796,0.45,0.49,2,151,3,0,1,0,hr,1,100,1.088888889
797,0.11,0.91,5,291,4,0,1,0,technical,1,363,8.272727273
798,0.11,0.93,6,253,4,1,1,0,technical,1,379,8.454545455
799,0.43,0.5,2,161,3,0,1,0,technical,1,107,1.162790698
800,0.91,0.97,4,251,6,0,1,0,technical,1,167,1.065934066
801,0.43,0.55,2,153,3,0,1,0,technical,2,102,1.279069767
802,0.85,0.82,5,264,6,0,1,0,technical,2,220,0.964705882
