,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,attrition_rate
328,0.1,0.85,6,266,4,0,1,0,sales,1,0.6375,8.5
329,0.44,0.48,2,148,3,0,1,0,sales,1,0.16,1.0909090909090908
330,0.38,0.57,2,140,3,0,1,0,sales,1,0.18999999999999997,1.4999999999999998
331,0.11,0.85,7,302,4,0,1,0,sales,1,0.74375,7.727272727272727
332,0.09,0.98,6,271,4,0,1,0,sales,1,0.735,10.88888888888889
333,0.45,0.52,2,145,3,0,1,0,sales,2,0.11555555555555556,1.1555555555555557
334,0.1,0.81,6,290,4,0,1,0,accounting,2,0.405,8.1
335,0.45,0.47,2,151,3,0,1,0,accounting,2,0.10444444444444444,1.0444444444444443
336,0.77,0.87,5,266,5,0,1,0,accounting,2,0.29,1.12987012987013
337,0.44,0.51,2,140,3,0,1,0,hr,2,0.11333333333333334,1.1590909090909092
338,0.39,0.5,2,142,3,0,1,0,hr,2,0.1111111111111111,1.282051282051282
339,0.1,0.91,6,246,4,0,1,0,hr,2,0.455,9.1
340,0.09,0.89,7,308,5,0,1,0,hr,2,0.4153333333333334,9.88888888888889
341,0.37,0.47,2,141,3,0,1,0,technical,2,0.10444444444444444,1.2702702702702702
342,0.9,1.0,5,232,5,0,1,0,technical,2,0.3333333333333333,1.1111111111111112
343,0.41,0.56,2,143,3,0,1,0,technical,2,0.12444444444444445,1.3658536585365855
344,0.37,0.52,2,155,3,0,1,0,technical,2,0.11555555555555556,1.4054054054054055
345,0.1,0.86,6,278,4,0,1,0,technical,0,1.29,8.6
346,0.81,1.0,4,253,5,0,1,0,technical,1,0.4,1.2345679012345678
347,0.11,0.8,6,282,4,0,1,0,technical,2,0.4000000000000001,7.272727272727273
348,0.11,0.84,7,264,4,0,1,0,technical,2,0.49,7.636363636363636
349,0.4,0.46,2,149,3,0,1,0,technical,2,0.10222222222222223,1.15
350,0.09,0.8,6,304,5,0,1,0,technical,2,0.32000000000000006,8.88888888888889
351,0.48,0.93,3,219,6,0,1,0,technical,1,0.2325,1.9375000000000002
352,0.91,0.91,4,262,6,0,1,0,support,1,0.30333333333333334,1.0
353,0.43,0.57,2,135,3,0,1,0,support,1,0.18999999999999997,1.3255813953488371
354,0.33,0.88,6,219,5,0,1,0,support,1,0.528,2.6666666666666665
355,0.41,0.57,2,136,3,0,1,0,support,1,0.18999999999999997,1.3902439024390243
356,0.41,0.55,2,154,3,0,1,0,support,1,0.18333333333333335,1.3414634146341464
357,0.37,0.54,2,149,3,0,1,0,support,1,0.18000000000000002,1.4594594594594597
358,0.31,0.62,6,135,5,0,1,0,support,1,0.372,2.0
359,0.09,0.91,6,275,4,0,1,0,support,1,0.6825,10.111111111111112
360,0.1,0.87,6,290,4,0,1,0,support,1,0.6525,8.7
361,0.76,0.9,4,263,5,0,1,0,support,1,0.36,1.1842105263157894
362,0.41,0.54,2,145,3,0,1,0,support,1,0.18000000000000002,1.3170731707317074
363,0.72,0.96,5,267,5,0,1,0,technical,1,0.48,1.3333333333333333
364,0.4,0.5,2,141,3,1,1,0,technical,1,0.16666666666666666,1.25
365,0.91,0.87,4,235,5,0,1,0,technical,1,0.348,0.956043956043956
366,0.1,0.83,6,258,4,0,1,0,management,1,0.6224999999999999,8.299999999999999
367,0.4,0.56,2,131,3,0,1,0,IT,1,0.18666666666666668,1.4000000000000001
368,0.82,0.86,5,243,5,0,1,0,IT,1,0.43,1.048780487804878
369,0.1,0.82,6,266,4,0,1,0,IT,1,0.615,8.2
370,0.37,0.45,2,142,3,0,1,0,IT,1,0.15,1.2162162162162162
371,0.36,0.51,2,135,3,0,1,0,IT,1,0.17,1.4166666666666667
372,0.39,0.48,2,141,3,0,1,0,product_mng,2,0.10666666666666666,1.2307692307692306
373,0.36,0.57,2,142,3,0,1,0,product_mng,2,0.12666666666666665,1.5833333333333333
374,0.86,0.84,5,254,5,0,1,0,product_mng,2,0.28,0.9767441860465116
375,0.73,0.99,5,262,5,0,1,0,product_mng,2,0.33,1.356164383561644
376,0.56,0.71,4,296,2,0,1,0,IT,2,0.47333333333333333,1.2678571428571426
377,0.44,0.56,2,158,3,0,1,0,accounting,2,0.12444444444444445,1.272727272727273
378,0.31,0.56,4,238,2,0,1,0,accounting,2,0.37333333333333335,1.806451612903226
379,0.77,0.93,4,231,5,0,1,0,hr,2,0.24800000000000003,1.2077922077922079
380,0.44,0.45,2,156,3,0,1,0,hr,2,0.1,1.0227272727272727
381,0.38,0.46,2,145,3,0,1,0,hr,2,0.10222222222222223,1.2105263157894737
382,0.45,0.48,2,144,3,0,1,0,marketing,2,0.10666666666666666,1.0666666666666667
383,0.38,0.51,2,159,3,0,1,0,sales,2,0.11333333333333334,1.3421052631578947
384,0.36,0.48,2,156,3,0,1,0,accounting,0,0.32,1.3333333333333333
385,0.75,0.9,5,256,5,0,1,0,support,1,0.45,1.2
386,0.1,0.93,6,298,4,0,1,0,technical,2,0.465,9.3
387,0.1,0.97,6,247,4,0,1,0,management,2,0.48500000000000004,9.7
388,0.45,0.5,2,157,3,0,1,0,marketing,2,0.1111111111111111,1.1111111111111112
389,0.42,0.57,2,154,3,1,1,0,marketing,2,0.12666666666666665,1.357142857142857
390,0.78,1.0,4,253,5,0,1,0,marketing,1,0.4,1.282051282051282
391,0.45,0.55,2,148,3,0,1,0,sales,1,0.18333333333333335,1.2222222222222223
392,0.84,1.0,4,261,5,0,1,0,sales,1,0.4,1.1904761904761905
393,0.11,0.93,6,282,4,0,1,0,sales,1,0.6975,8.454545454545455
394,0.42,0.56,2,133,3,0,1,0,sales,1,0.18666666666666668,1.3333333333333335
395,0.45,0.46,2,128,3,0,1,0,sales,1,0.15333333333333335,1.0222222222222221
396,0.46,0.57,2,139,3,0,1,0,sales,1,0.18999999999999997,1.2391304347826084
397,0.09,0.79,6,293,5,0,1,0,sales,1,0.47400000000000003,8.777777777777779
398,0.87,0.83,4,265,6,0,1,0,sales,1,0.27666666666666667,0.9540229885057471
399,0.1,0.87,6,250,4,0,1,0,sales,1,0.6525,8.7
400,0.91,1.0,5,251,6,0,1,0,sales,1,0.4166666666666667,1.0989010989010988
401,0.76,0.92,4,246,5,0,1,0,sales,1,0.368,1.2105263157894737
402,0.74,1.0,5,275,5,0,1,0,sales,1,0.5,1.3513513513513513
403,0.92,0.93,5,240,5,0,1,0,sales,1,0.465,1.0108695652173914
404,0.76,0.87,5,245,5,0,1,0,sales,1,0.43499999999999994,1.144736842105263
405,0.47,0.5,4,254,4,0,1,0,sales,1,0.25,1.0638297872340425
406,0.73,0.99,5,241,5,0,1,0,sales,1,0.495,1.356164383561644
407,0.09,0.94,6,257,4,0,1,0,sales,1,0.705,10.444444444444445
408,0.91,0.92,4,246,5,0,1,0,sales,1,0.368,1.010989010989011
409,0.82,0.98,4,233,5,0,1,0,sales,1,0.392,1.1951219512195121
410,0.28,0.45,6,218,4,0,1,0,accounting,1,0.3375,1.607142857142857
411,0.84,0.99,4,262,6,0,1,0,accounting,2,0.22,1.1785714285714286
412,0.45,0.53,2,138,3,0,1,0,accounting,2,0.11777777777777779,1.1777777777777778
413,0.45,0.54,2,142,3,0,1,0,hr,2,0.12000000000000001,1.2
414,0.91,0.97,5,233,5,0,1,0,hr,2,0.3233333333333333,1.065934065934066
415,0.42,0.48,2,155,3,0,1,0,hr,2,0.10666666666666666,1.1428571428571428
416,0.82,1.0,4,229,6,0,1,0,hr,2,0.2222222222222222,1.2195121951219512
417,0.11,0.9,6,264,4,0,1,0,technical,2,0.45,8.181818181818182
418,0.42,0.53,3,199,4,0,1,0,technical,2,0.1325,1.261904761904762
419,0.82,0.85,4,223,5,0,1,0,technical,2,0.22666666666666666,1.0365853658536586
420,0.09,0.96,6,268,4,0,1,0,technical,2,0.48,10.666666666666666
421,0.1,0.94,6,287,4,0,1,0,technical,2,0.47,9.399999999999999
422,0.86,1.0,5,257,5,0,1,0,technical,2,0.3333333333333333,1.1627906976744187
423,0.4,0.46,2,143,3,0,1,0,technical,0,0.3066666666666667,1.15
424,0.45,0.46,2,130,3,0,1,0,technical,1,0.15333333333333335,1.0222222222222221
425,0.42,0.51,2,136,3,0,1,0,technical,2,0.11333333333333334,1.2142857142857144
426,0.74,0.92,4,261,5,0,1,0,technical,2,0.24533333333333335,1.2432432432432432
427,0.55,0.6,3,180,4,0,1,0,technical,2,0.15,1.0909090909090908
428,0.37,0.45,2,126,3,0,1,0,support,2,0.1,1.2162162162162162
429,0.41,0.52,2,127,3,1,1,0,support,1,0.17333333333333334,1.2682926829268293
430,0.89,0.65,5,195,6,0,1,0,support,1,0.2708333333333333,0.7303370786516854
431,0.41,0.57,2,160,3,0,1,0,support,1,0.18999999999999997,1.3902439024390243
432,0.44,0.51,2,150,3,0,1,0,support,1,0.17,1.1590909090909092
433,0.87,0.84,4,264,6,0,1,0,support,1,0.27999999999999997,0.9655172413793103
434,0.1,0.84,6,309,4,0,1,0,support,1,0.63,8.399999999999999
435,0.41,0.47,2,135,3,0,1,0,support,1,0.15666666666666665,1.146341463414634
436,0.11,0.85,6,261,4,0,1,0,support,1,0.6375,7.727272727272727
437,0.43,0.53,2,160,3,0,1,0,support,1,0.17666666666666667,1.232558139534884
438,0.77,0.9,4,237,5,0,1,0,support,1,0.36,1.1688311688311688
439,0.41,0.52,2,136,3,0,1,0,technical,1,0.17333333333333334,1.2682926829268293
440,0.41,0.48,2,139,3,0,1,0,technical,1,0.16,1.170731707317073
441,0.36,0.78,2,151,4,0,1,0,technical,1,0.195,2.166666666666667
442,0.77,1.0,5,229,5,0,1,0,management,1,0.5,1.2987012987012987
443,0.81,0.98,5,245,5,0,1,0,IT,1,0.49000000000000005,1.2098765432098764
444,0.39,0.54,2,127,3,0,1,0,IT,1,0.18000000000000002,1.3846153846153846
445,0.09,0.94,6,283,5,0,1,0,IT,1,0.564,10.444444444444445
446,0.44,0.46,2,143,3,0,1,0,IT,1,0.15333333333333335,1.0454545454545454
447,0.1,0.84,5,298,4,0,1,0,IT,1,0.525,8.399999999999999
448,0.36,0.48,2,159,3,0,1,0,product_mng,1,0.16,1.3333333333333333
449,0.81,0.92,5,239,5,0,1,0,product_mng,1,0.4600000000000001,1.1358024691358024
450,0.81,0.9,4,226,5,0,1,0,product_mng,2,0.24000000000000002,1.1111111111111112
451,0.85,0.98,5,248,5,0,1,0,product_mng,2,0.3266666666666667,1.1529411764705881
452,0.1,0.87,6,286,4,0,1,0,IT,2,0.435,8.7
453,0.37,0.54,2,145,3,0,1,0,RandD,2,0.12000000000000001,1.4594594594594597
454,0.09,0.97,7,254,4,1,1,0,RandD,2,0.5658333333333333,10.777777777777779
455,0.44,0.53,2,127,3,0,1,0,RandD,2,0.11777777777777779,1.2045454545454546
456,0.86,0.93,5,223,5,0,1,0,RandD,2,0.31,1.0813953488372094
457,0.77,1.0,4,255,5,0,1,0,RandD,2,0.26666666666666666,1.2987012987012987
458,0.41,0.48,2,136,3,0,1,0,marketing,2,0.10666666666666666,1.170731707317073
459,0.4,0.48,2,137,3,0,1,0,sales,2,0.10666666666666666,1.2
460,0.43,0.49,2,135,3,0,1,0,accounting,2,0.10888888888888888,1.1395348837209303
461,0.43,0.5,2,137,3,0,1,0,support,2,0.1111111111111111,1.1627906976744187
462,0.8,0.53,3,255,5,0,1,0,technical,0,0.318,0.6625
463,0.8,0.85,4,273,5,0,1,0,management,1,0.33999999999999997,1.0625
464,0.82,0.98,5,234,5,0,1,0,marketing,2,0.3266666666666667,1.1951219512195121
465,0.37,0.54,2,152,3,0,1,0,marketing,2,0.12000000000000001,1.4594594594594597
466,0.37,0.48,2,134,3,0,1,0,marketing,2,0.10666666666666666,1.2972972972972974
467,0.09,0.95,6,292,4,0,1,0,sales,2,0.4749999999999999,10.555555555555555
468,0.9,0.92,5,245,5,0,1,0,sales,1,0.4600000000000001,1.0222222222222221
469,0.41,0.52,2,159,3,0,1,0,sales,1,0.17333333333333334,1.2682926829268293
470,0.1,0.85,6,260,4,0,1,0,sales,1,0.6375,8.5
471,0.44,0.53,2,149,3,0,1,0,sales,1,0.17666666666666667,1.2045454545454546
472,0.89,0.85,5,266,5,0,1,0,sales,1,0.425,0.9550561797752809
473,0.42,0.56,2,149,3,0,1,0,sales,1,0.18666666666666668,1.3333333333333335
474,0.87,1.0,5,242,5,0,1,0,sales,1,0.5,1.1494252873563218
475,0.45,0.57,2,134,3,0,1,0,sales,1,0.18999999999999997,1.2666666666666666
476,0.11,0.87,5,271,4,0,1,0,sales,1,0.54375,7.909090909090909
477,0.09,0.79,6,275,4,0,1,0,sales,1,0.5925,8.777777777777779
478,0.76,0.83,5,227,5,0,1,0,sales,1,0.4149999999999999,1.0921052631578947
479,0.11,0.96,7,277,5,0,1,0,sales,1,0.6719999999999999,8.727272727272727
480,0.37,0.49,2,151,3,0,1,0,sales,1,0.16333333333333333,1.3243243243243243
481,0.1,0.79,6,274,4,0,1,0,sales,1,0.5925,7.9
482,0.77,0.87,4,242,6,0,1,0,sales,1,0.29,1.12987012987013
483,0.42,0.54,2,143,3,1,1,0,sales,1,0.18000000000000002,1.2857142857142858
484,0.38,0.52,2,145,3,0,1,0,sales,1,0.17333333333333334,1.368421052631579
485,0.32,0.95,5,172,2,0,1,0,sales,1,1.1875,2.96875
486,0.38,0.49,2,135,3,0,1,0,accounting,1,0.16333333333333333,1.2894736842105263
487,0.19,1.0,4,192,4,0,1,0,accounting,1,0.5,5.2631578947368425
488,0.1,0.83,7,276,4,0,1,0,accounting,1,0.72625,8.299999999999999
489,0.76,0.88,4,206,4,0,1,0,hr,2,0.29333333333333333,1.1578947368421053
490,0.53,0.56,4,281,6,0,1,0,hr,2,0.12444444444444445,1.0566037735849056
491,0.39,0.51,2,151,3,0,1,0,hr,2,0.11333333333333334,1.3076923076923077
492,0.11,0.83,6,244,4,0,1,0,hr,2,0.415,7.545454545454545
493,0.1,0.94,6,309,4,0,1,0,technical,2,0.47,9.399999999999999
494,0.84,1.0,5,218,5,0,1,0,technical,2,0.3333333333333333,1.1904761904761905
495,0.82,0.99,4,263,6,0,1,0,technical,2,0.22,1.2073170731707317
496,0.1,0.82,6,244,4,0,1,0,technical,2,0.41,8.2
497,0.59,0.49,7,263,4,0,1,0,technical,2,0.28583333333333333,0.8305084745762712
498,0.44,0.48,2,143,3,0,1,0,technical,2,0.10666666666666666,1.0909090909090908
499,0.89,0.95,2,181,5,0,1,0,technical,2,0.12666666666666665,1.0674157303370786
500,0.91,0.84,5,265,5,0,1,0,technical,2,0.28,0.923076923076923
501,0.66,0.57,5,161,5,0,1,0,technical,0,0.57,0.8636363636363635
502,0.11,0.87,7,282,5,0,1,0,technical,1,0.609,7.909090909090909
503,0.43,0.51,2,155,3,0,1,0,technical,2,0.11333333333333334,1.186046511627907
504,0.78,0.83,4,217,6,0,1,0,support,2,0.18444444444444444,1.064102564102564
505,0.11,0.97,6,289,5,0,1,0,support,2,0.388,8.818181818181818
506,0.83,0.98,4,259,5,0,1,0,support,2,0.2613333333333333,1.180722891566265
507,0.39,0.54,2,158,3,0,1,0,support,1,0.18000000000000002,1.3846153846153846
508,0.38,0.55,2,158,3,0,1,0,support,1,0.18333333333333335,1.4473684210526316
509,0.37,0.57,2,155,3,0,1,0,support,1,0.18999999999999997,1.5405405405405403
510,0.44,0.48,2,146,3,0,1,0,support,1,0.16,1.0909090909090908
511,0.53,0.85,2,164,5,0,1,0,support,1,0.16999999999999998,1.6037735849056602
512,0.09,0.96,6,259,4,0,1,0,support,1,0.72,10.666666666666666
513,0.11,0.89,6,293,4,0,1,0,support,1,0.6675,8.090909090909092
514,0.83,0.96,5,275,5,0,1,0,support,1,0.48,1.1566265060240963
515,0.88,1.0,5,219,6,1,1,0,technical,1,0.4166666666666667,1.1363636363636365
516,0.1,0.89,6,247,4,0,1,0,technical,1,0.6675,8.9
517,0.09,0.86,7,309,4,0,1,0,technical,1,0.7525,9.555555555555555
518,0.44,0.54,2,151,3,0,1,0,management,1,0.18000000000000002,1.2272727272727273
519,0.39,0.51,2,129,3,0,1,0,IT,1,0.17,1.3076923076923077
520,0.87,0.94,4,274,5,0,1,0,IT,1,0.376,1.0804597701149425
521,0.74,0.99,4,233,5,0,1,0,IT,1,0.396,1.337837837837838
522,0.1,0.95,7,289,4,0,1,0,IT,1,0.8312499999999999,9.499999999999998
523,0.74,0.82,4,239,6,0,1,0,IT,1,0.2733333333333333,1.1081081081081081
524,0.75,0.99,5,221,5,0,1,0,product_mng,1,0.495,1.32
525,0.41,0.56,2,150,3,0,1,0,product_mng,1,0.18666666666666668,1.3658536585365855
526,0.41,0.45,2,144,3,1,1,0,product_mng,1,0.15,1.0975609756097562
527,0.09,0.9,7,289,4,0,1,0,product_mng,1,0.7875,10.0
528,0.09,0.8,6,301,5,0,1,0,IT,2,0.32000000000000006,8.88888888888889
529,0.39,0.57,2,145,3,0,1,0,accounting,2,0.12666666666666665,1.4615384615384615
530,0.4,0.56,2,137,3,0,1,0,accounting,2,0.12444444444444445,1.4000000000000001
531,0.37,0.54,2,131,3,1,1,0,hr,2,0.12000000000000001,1.4594594594594597
532,0.1,0.84,6,246,4,0,1,0,hr,2,0.42,8.399999999999999
533,0.43,0.51,2,136,3,0,1,0,hr,2,0.11333333333333334,1.186046511627907
534,0.75,0.85,5,240,6,1,1,0,marketing,2,0.2361111111111111,1.1333333333333333
535,0.37,0.56,2,156,3,0,1,0,sales,2,0.12444444444444445,1.5135135135135136
536,0.11,0.85,6,305,4,0,1,0,accounting,2,0.425,7.727272727272727
537,0.45,0.45,2,154,3,1,1,0,support,2,0.1,1.0
538,0.87,1.0,5,261,5,1,1,0,technical,2,0.3333333333333333,1.1494252873563218
539,0.11,0.94,7,244,4,0,1,0,management,2,0.5483333333333333,8.545454545454545
540,0.45,0.54,2,129,3,0,1,0,marketing,0,0.36000000000000004,1.2
541,0.81,0.87,4,254,5,0,1,0,marketing,1,0.348,1.074074074074074
542,0.77,0.91,5,236,5,0,1,0,marketing,2,0.30333333333333334,1.1818181818181819
543,0.89,0.92,5,237,5,0,1,0,sales,2,0.3066666666666667,1.0337078651685394
544,0.43,0.49,2,135,3,0,1,0,sales,2,0.10888888888888888,1.1395348837209303
545,0.78,1.0,5,236,5,0,1,0,sales,2,0.3333333333333333,1.282051282051282
546,0.37,0.47,2,149,3,0,1,0,sales,1,0.15666666666666665,1.2702702702702702
547,0.37,0.5,2,141,3,0,1,0,sales,1,0.16666666666666666,1.3513513513513513
548,0.85,0.82,4,270,5,0,1,0,sales,1,0.32799999999999996,0.9647058823529412
549,0.41,0.47,2,138,3,0,1,0,sales,1,0.15666666666666665,1.146341463414634
550,0.11,0.96,6,298,4,0,1,0,sales,1,0.72,8.727272727272727
551,0.75,0.99,5,254,5,0,1,0,sales,1,0.495,1.32
552,0.82,0.85,5,248,5,0,1,0,sales,1,0.425,1.0365853658536586
553,0.79,1.0,5,257,6,0,1,0,sales,1,0.4166666666666667,1.2658227848101264
554,0.43,0.53,2,150,3,0,1,0,sales,1,0.17666666666666667,1.232558139534884
555,0.1,0.9,7,281,4,0,1,0,sales,1,0.7875,9.0
556,0.46,0.48,2,141,3,1,1,0,sales,1,0.16,1.0434782608695652
557,0.43,0.57,2,157,3,0,1,0,sales,1,0.18999999999999997,1.3255813953488371
558,0.43,0.55,2,136,3,0,1,0,sales,1,0.18333333333333335,1.2790697674418605
559,0.11,0.8,7,296,4,0,1,0,sales,1,0.7000000000000001,7.272727272727273
560,0.09,0.86,6,279,4,0,1,0,sales,1,0.645,9.555555555555555
561,0.37,0.53,2,131,3,0,1,0,sales,1,0.17666666666666667,1.4324324324324325
562,0.4,0.57,2,160,3,0,1,0,accounting,1,0.18999999999999997,1.4249999999999998
563,0.1,0.77,7,291,4,0,1,0,accounting,1,0.6737500000000001,7.7
564,0.41,0.53,2,157,3,0,1,0,accounting,1,0.17666666666666667,1.2926829268292683
565,0.79,0.58,3,294,4,0,1,0,hr,1,0.21749999999999997,0.7341772151898733
566,0.11,0.79,7,310,4,0,1,0,hr,1,0.69125,7.1818181818181825
567,0.1,0.97,6,282,4,0,1,0,hr,2,0.48500000000000004,9.7
568,0.44,0.51,2,134,3,0,1,0,hr,2,0.11333333333333334,1.1590909090909092
569,0.25,0.46,4,214,4,0,1,0,technical,2,0.15333333333333335,1.84
570,0.44,0.52,2,137,3,0,1,0,technical,2,0.11555555555555556,1.1818181818181819
571,0.73,1.0,4,252,5,0,1,0,technical,2,0.26666666666666666,1.36986301369863
572,0.75,0.97,5,243,6,0,1,0,technical,2,0.26944444444444443,1.2933333333333332
573,0.36,0.47,2,148,3,0,1,0,technical,2,0.10444444444444444,1.3055555555555556
574,0.37,0.49,2,151,3,0,1,0,technical,2,0.10888888888888888,1.3243243243243243
575,0.39,0.49,2,129,3,0,1,0,technical,2,0.10888888888888888,1.2564102564102564
576,0.48,0.78,2,198,2,0,1,0,technical,2,0.26,1.6250000000000002
577,0.57,0.72,4,275,6,0,1,0,technical,2,0.16,1.2631578947368423
578,0.9,0.96,5,243,5,0,1,0,technical,2,0.32,1.0666666666666667
579,0.39,0.55,2,159,3,0,1,0,technical,0,0.3666666666666667,1.4102564102564104
580,0.44,0.51,2,145,3,0,1,0,support,1,0.17,1.1590909090909092
581,0.81,0.88,5,242,5,0,1,0,support,2,0.29333333333333333,1.0864197530864197
582,0.74,0.87,5,242,5,0,1,0,support,2,0.29,1.1756756756756757
583,0.44,0.56,2,145,3,0,1,0,support,2,0.12444444444444445,1.272727272727273
584,0.41,0.56,2,154,3,0,1,1,support,2,0.12444444444444445,1.3658536585365855
585,0.4,0.51,2,139,3,0,1,0,support,1,0.17,1.275
586,0.46,0.57,2,152,3,0,1,0,support,1,0.18999999999999997,1.2391304347826084
587,0.8,0.83,2,211,3,0,1,0,support,1,0.27666666666666667,1.0374999999999999
588,0.87,0.9,5,258,5,0,1,0,support,1,0.45,1.0344827586206897
589,0.39,0.54,2,155,3,0,1,0,support,1,0.18000000000000002,1.3846153846153846
590,0.38,0.55,2,148,3,0,1,0,support,1,0.18333333333333335,1.4473684210526316
591,0.66,0.67,2,255,3,0,1,0,technical,1,0.22333333333333336,1.0151515151515151
592,0.1,0.8,6,264,4,0,1,0,technical,1,0.6000000000000001,8.0
593,0.37,0.54,2,132,3,0,1,0,technical,1,0.18000000000000002,1.4594594594594597
594,0.1,0.77,6,255,4,0,1,0,management,1,0.5775,7.7
595,0.09,0.87,5,263,4,0,1,0,IT,1,0.54375,9.666666666666668
596,0.86,0.84,5,222,5,0,1,0,IT,1,0.42000000000000004,0.9767441860465116
597,0.11,0.9,6,263,4,0,1,0,IT,1,0.675,8.181818181818182
598,0.37,0.46,2,157,3,0,1,0,IT,1,0.15333333333333335,1.2432432432432432
599,0.11,0.92,7,307,4,0,1,0,IT,1,0.805,8.363636363636363
600,0.77,0.98,5,259,6,0,1,0,product_mng,1,0.4083333333333334,1.2727272727272727
601,0.84,0.94,5,222,6,0,1,0,product_mng,1,0.3916666666666666,1.119047619047619
602,0.1,0.84,7,250,4,0,1,0,product_mng,1,0.735,8.399999999999999
603,0.83,0.9,5,245,5,0,1,0,product_mng,1,0.45,1.0843373493975905
604,0.11,0.79,6,292,4,0,1,0,IT,1,0.5925,7.1818181818181825
605,0.86,0.92,5,252,5,0,1,0,RandD,1,0.4600000000000001,1.0697674418604652
606,0.38,0.56,2,161,3,0,1,0,RandD,2,0.12444444444444445,1.473684210526316
607,0.11,0.88,5,250,4,0,1,0,RandD,2,0.3666666666666667,8.0
608,0.45,0.49,2,134,3,0,1,0,RandD,2,0.10888888888888888,1.0888888888888888
609,0.1,0.85,7,279,4,0,1,0,RandD,2,0.49583333333333335,8.5
610,0.09,0.95,7,256,4,0,1,0,marketing,2,0.5541666666666666,10.555555555555555
611,0.39,0.53,2,127,3,0,1,0,sales,2,0.11777777777777779,1.358974358974359
612,0.37,0.47,2,138,3,1,1,0,accounting,2,0.10444444444444444,1.2702702702702702
613,0.81,0.97,5,243,5,0,1,0,support,2,0.3233333333333333,1.1975308641975309
614,0.09,0.9,7,296,4,0,1,0,technical,2,0.525,10.0
615,0.1,0.88,7,267,4,0,1,0,management,2,0.5133333333333333,8.799999999999999
616,0.39,0.49,2,144,3,0,1,0,marketing,2,0.10888888888888888,1.2564102564102564
617,0.83,0.95,4,251,5,0,1,0,marketing,2,0.2533333333333333,1.144578313253012
618,0.45,0.57,2,148,3,0,1,0,marketing,0,0.37999999999999995,1.2666666666666666
619,0.43,0.51,2,141,3,0,1,0,sales,1,0.17,1.186046511627907
620,0.8,0.75,3,268,2,0,1,0,sales,2,0.375,0.9375
621,0.1,0.86,6,247,4,0,1,0,sales,2,0.43,8.6
622,0.1,0.55,2,247,4,0,1,0,sales,2,0.09166666666666667,5.5
623,0.36,0.52,2,146,3,0,1,0,sales,2,0.11555555555555556,1.4444444444444446
624,0.38,0.5,2,140,3,0,1,0,sales,1,0.16666666666666666,1.3157894736842106
625,0.78,0.98,5,263,6,0,1,0,sales,1,0.4083333333333334,1.2564102564102564
626,0.44,0.49,2,145,3,0,1,0,sales,1,0.16333333333333333,1.1136363636363635
627,0.41,0.46,2,156,3,1,1,0,sales,1,0.15333333333333335,1.1219512195121952
628,0.72,0.85,5,244,6,0,1,0,sales,1,0.3541666666666667,1.1805555555555556
629,0.46,0.54,2,144,3,0,1,0,sales,1,0.18000000000000002,1.173913043478261
630,0.1,0.9,7,286,4,0,1,0,sales,1,0.7875,9.0
631,0.34,0.67,4,141,2,0,1,0,sales,1,0.67,1.9705882352941175
632,0.11,0.89,6,260,5,0,1,0,sales,1,0.534,8.090909090909092
633,0.38,0.56,2,154,3,0,1,0,sales,1,0.18666666666666668,1.473684210526316
634,0.82,0.92,5,225,5,0,1,0,sales,1,0.4600000000000001,1.1219512195121952
635,0.39,0.57,2,127,3,0,1,0,sales,1,0.18999999999999997,1.4615384615384615
636,0.44,0.53,2,140,3,0,1,0,sales,1,0.17666666666666667,1.2045454545454546
637,0.43,0.52,2,147,3,0,1,0,sales,1,0.17333333333333334,1.2093023255813955
638,0.84,0.83,4,227,5,0,1,0,accounting,1,0.33199999999999996,0.9880952380952381
639,0.43,0.48,2,153,3,0,1,0,accounting,1,0.16,1.1162790697674418
640,0.37,0.52,2,128,3,0,1,0,accounting,1,0.17333333333333334,1.4054054054054055
641,0.74,0.97,4,228,5,0,1,0,hr,1,0.388,1.3108108108108107
642,0.73,0.97,5,235,5,0,1,0,hr,1,0.485,1.3287671232876712
643,0.37,0.47,2,148,3,0,1,0,hr,1,0.15666666666666665,1.2702702702702702
644,0.58,0.62,4,238,3,0,1,0,hr,1,0.41333333333333333,1.0689655172413794
645,0.4,0.54,2,141,3,0,1,0,technical,2,0.12000000000000001,1.35
646,0.51,0.83,5,249,4,0,1,0,technical,2,0.34583333333333327,1.6274509803921569
647,0.46,0.5,2,151,3,0,1,0,technical,2,0.1111111111111111,1.0869565217391304
648,0.45,0.54,2,129,3,0,1,0,technical,2,0.12000000000000001,1.2
649,0.46,0.5,2,156,3,0,1,0,technical,2,0.1111111111111111,1.0869565217391304
650,0.39,0.45,2,134,3,0,1,0,technical,2,0.1,1.1538461538461537
651,0.09,0.88,6,269,4,0,1,0,technical,2,0.44,9.777777777777779
652,0.09,0.77,6,290,4,0,1,0,technical,2,0.385,8.555555555555555
653,0.37,0.51,2,132,3,0,1,0,technical,2,0.11333333333333334,1.3783783783783785
654,0.1,0.89,7,308,4,0,1,0,technical,2,0.5191666666666667,8.9
655,0.77,1.0,4,232,5,0,1,0,technical,2,0.26666666666666666,1.2987012987012987
656,0.79,0.86,5,235,5,0,1,0,support,2,0.2866666666666667,1.0886075949367089
