empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI
434,0.1,0.84,6,309,4,0,1,0,support,1,0.63
435,0.41,0.47,2,135,3,0,1,0,support,1,0.156666667
436,0.11,0.85,6,261,4,0,1,0,support,1,0.6375
437,0.43,0.53,2,160,3,0,1,0,support,1,0.176666667
438,0.77,0.9,4,237,5,0,1,0,support,1,0.36
439,0.41,0.52,2,136,3,0,1,0,technical,1,0.173333333
440,0.41,0.48,2,139,3,0,1,0,technical,1,0.16
441,0.36,0.78,2,151,4,0,1,0,technical,1,0.195
442,0.77,1,5,229,5,0,1,0,management,1,0.5
443,0.81,0.98,5,245,5,0,1,0,IT,1,0.49
444,0.39,0.54,2,127,3,0,1,0,IT,1,0.18
445,0.09,0.94,6,283,5,0,1,0,IT,1,0.564
446,0.44,0.46,2,143,3,0,1,0,IT,1,0.153333333
447,0.1,0.84,5,298,4,0,1,0,IT,1,0.525
448,0.36,0.48,2,159,3,0,1,0,product_mng,1,0.16
449,0.81,0.92,5,239,5,0,1,0,product_mng,1,0.46
450,0.81,0.9,4,226,5,0,1,0,product_mng,2,0.24
451,0.85,0.98,5,248,5,0,1,0,product_mng,2,0.326666667
452,0.1,0.87,6,286,4,0,1,0,IT,2,0.435
453,0.37,0.54,2,145,3,0,1,0,RandD,2,0.12
454,0.09,0.97,7,254,4,1,1,0,RandD,2,0.565833333
455,0.44,0.53,2,127,3,0,1,0,RandD,2,0.117777778
456,0.86,0.93,5,223,5,0,1,0,RandD,2,0.31
457,0.77,1,4,255,5,0,1,0,RandD,2,0.266666667
458,0.41,0.48,2,136,3,0,1,0,marketing,2,0.106666667
459,0.4,0.48,2,137,3,0,1,0,sales,2,0.106666667
460,0.43,0.49,2,135,3,0,1,0,accounting,2,0.108888889
461,0.43,0.5,2,137,3,0,1,0,support,2,0.111111111
462,0.8,0.53,3,255,5,0,1,0,technical,0,0.318
463,0.8,0.85,4,273,5,0,1,0,management,1,0.34
464,0.82,0.98,5,234,5,0,1,0,marketing,2,0.326666667
465,0.37,0.54,2,152,3,0,1,0,marketing,2,0.12
466,0.37,0.48,2,134,3,0,1,0,marketing,2,0.106666667
467,0.09,0.95,6,292,4,0,1,0,sales,2,0.475
468,0.9,0.92,5,245,5,0,1,0,sales,1,0.46
469,0.41,0.52,2,159,3,0,1,0,sales,1,0.173333333
470,0.1,0.85,6,260,4,0,1,0,sales,1,0.6375
471,0.44,0.53,2,149,3,0,1,0,sales,1,0.176666667
472,0.89,0.85,5,266,5,0,1,0,sales,1,0.425
473,0.42,0.56,2,149,3,0,1,0,sales,1,0.186666667
474,0.87,1,5,242,5,0,1,0,sales,1,0.5
475,0.45,0.57,2,134,3,0,1,0,sales,1,0.19
476,0.11,0.87,5,271,4,0,1,0,sales,1,0.54375
477,0.09,0.79,6,275,4,0,1,0,sales,1,0.5925
478,0.76,0.83,5,227,5,0,1,0,sales,1,0.415
479,0.11,0.96,7,277,5,0,1,0,sales,1,0.672
480,0.37,0.49,2,151,3,0,1,0,sales,1,0.163333333
481,0.1,0.79,6,274,4,0,1,0,sales,1,0.5925
482,0.77,0.87,4,242,6,0,1,0,sales,1,0.29
483,0.42,0.54,2,143,3,1,1,0,sales,1,0.18
484,0.38,0.52,2,145,3,0,1,0,sales,1,0.173333333
485,0.32,0.95,5,172,2,0,1,0,sales,1,1.1875
486,0.38,0.49,2,135,3,0,1,0,accounting,1,0.163333333
487,0.19,1,4,192,4,0,1,0,accounting,1,0.5
488,0.1,0.83,7,276,4,0,1,0,accounting,1,0.72625
489,0.76,0.88,4,206,4,0,1,0,hr,2,0.293333333
490,0.53,0.56,4,281,6,0,1,0,hr,2,0.124444444
491,0.39,0.51,2,151,3,0,1,0,hr,2,0.113333333
492,0.11,0.83,6,244,4,0,1,0,hr,2,0.415
493,0.1,0.94,6,309,4,0,1,0,technical,2,0.47
494,0.84,1,5,218,5,0,1,0,technical,2,0.333333333
495,0.82,0.99,4,263,6,0,1,0,technical,2,0.22
496,0.1,0.82,6,244,4,0,1,0,technical,2,0.41
497,0.59,0.49,7,263,4,0,1,0,technical,2,0.285833333
498,0.44,0.48,2,143,3,0,1,0,technical,2,0.106666667
499,0.89,0.95,2,181,5,0,1,0,technical,2,0.126666667
500,0.91,0.84,5,265,5,0,1,0,technical,2,0.28
501,0.66,0.57,5,161,5,0,1,0,technical,0,0.57
502,0.11,0.87,7,282,5,0,1,0,technical,1,0.609
503,0.43,0.51,2,155,3,0,1,0,technical,2,0.113333333
504,0.78,0.83,4,217,6,0,1,0,support,2,0.184444444
505,0.11,0.97,6,289,5,0,1,0,support,2,0.388
506,0.83,0.98,4,259,5,0,1,0,support,2,0.261333333
507,0.39,0.54,2,158,3,0,1,0,support,1,0.18
508,0.38,0.55,2,158,3,0,1,0,support,1,0.183333333
509,0.37,0.57,2,155,3,0,1,0,support,1,0.19
510,0.44,0.48,2,146,3,0,1,0,support,1,0.16
511,0.53,0.85,2,164,5,0,1,0,support,1,0.17
512,0.09,0.96,6,259,4,0,1,0,support,1,0.72
513,0.11,0.89,6,293,4,0,1,0,support,1,0.6675
514,0.83,0.96,5,275,5,0,1,0,support,1,0.48
515,0.88,1,5,219,6,1,1,0,technical,1,0.416666667
516,0.1,0.89,6,247,4,0,1,0,technical,1,0.6675
517,0.09,0.86,7,309,4,0,1,0,technical,1,0.7525
518,0.44,0.54,2,151,3,0,1,0,management,1,0.18
519,0.39,0.51,2,129,3,0,1,0,IT,1,0.17
520,0.87,0.94,4,274,5,0,1,0,IT,1,0.376
521,0.74,0.99,4,233,5,0,1,0,IT,1,0.396
522,0.1,0.95,7,289,4,0,1,0,IT,1,0.83125
523,0.74,0.82,4,239,6,0,1,0,IT,1,0.273333333
524,0.75,0.99,5,221,5,0,1,0,product_mng,1,0.495
525,0.41,0.56,2,150,3,0,1,0,product_mng,1,0.186666667
526,0.41,0.45,2,144,3,1,1,0,product_mng,1,0.15
527,0.09,0.9,7,289,4,0,1,0,product_mng,1,0.7875
528,0.09,0.8,6,301,5,0,1,0,IT,2,0.32
529,0.39,0.57,2,145,3,0,1,0,accounting,2,0.126666667
530,0.4,0.56,2,137,3,0,1,0,accounting,2,0.124444444
531,0.37,0.54,2,131,3,1,1,0,hr,2,0.12
532,0.1,0.84,6,246,4,0,1,0,hr,2,0.42
533,0.43,0.51,2,136,3,0,1,0,hr,2,0.113333333
534,0.75,0.85,5,240,6,1,1,0,marketing,2,0.236111111
535,0.37,0.56,2,156,3,0,1,0,sales,2,0.124444444
536,0.11,0.85,6,305,4,0,1,0,accounting,2,0.425
537,0.45,0.45,2,154,3,1,1,0,support,2,0.1
538,0.87,1,5,261,5,1,1,0,technical,2,0.333333333
539,0.11,0.94,7,244,4,0,1,0,management,2,0.548333333
540,0.45,0.54,2,129,3,0,1,0,marketing,0,0.36
541,0.81,0.87,4,254,5,0,1,0,marketing,1,0.348
542,0.77,0.91,5,236,5,0,1,0,marketing,2,0.303333333
543,0.89,0.92,5,237,5,0,1,0,sales,2,0.306666667
544,0.43,0.49,2,135,3,0,1,0,sales,2,0.108888889
545,0.78,1,5,236,5,0,1,0,sales,2,0.333333333
546,0.37,0.47,2,149,3,0,1,0,sales,1,0.156666667
547,0.37,0.5,2,141,3,0,1,0,sales,1,0.166666667
548,0.85,0.82,4,270,5,0,1,0,sales,1,0.328
549,0.41,0.47,2,138,3,0,1,0,sales,1,0.156666667
550,0.11,0.96,6,298,4,0,1,0,sales,1,0.72
551,0.75,0.99,5,254,5,0,1,0,sales,1,0.495
552,0.82,0.85,5,248,5,0,1,0,sales,1,0.425
553,0.79,1,5,257,6,0,1,0,sales,1,0.416666667
554,0.43,0.53,2,150,3,0,1,0,sales,1,0.176666667
555,0.1,0.9,7,281,4,0,1,0,sales,1,0.7875
556,0.46,0.48,2,141,3,1,1,0,sales,1,0.16
557,0.43,0.57,2,157,3,0,1,0,sales,1,0.19
558,0.43,0.55,2,136,3,0,1,0,sales,1,0.183333333
559,0.11,0.8,7,296,4,0,1,0,sales,1,0.7
560,0.09,0.86,6,279,4,0,1,0,sales,1,0.645
561,0.37,0.53,2,131,3,0,1,0,sales,1,0.176666667
562,0.4,0.57,2,160,3,0,1,0,accounting,1,0.19
563,0.1,0.77,7,291,4,0,1,0,accounting,1,0.67375
564,0.41,0.53,2,157,3,0,1,0,accounting,1,0.176666667
565,0.79,0.58,3,294,4,0,1,0,hr,1,0.2175
566,0.11,0.79,7,310,4,0,1,0,hr,1,0.69125
567,0.1,0.97,6,282,4,0,1,0,hr,2,0.485
568,0.44,0.51,2,134,3,0,1,0,hr,2,0.113333333
569,0.25,0.46,4,214,4,0,1,0,technical,2,0.153333333
570,0.44,0.52,2,137,3,0,1,0,technical,2,0.115555556
571,0.73,1,4,252,5,0,1,0,technical,2,0.266666667
572,0.75,0.97,5,243,6,0,1,0,technical,2,0.269444444
573,0.36,0.47,2,148,3,0,1,0,technical,2,0.104444444
574,0.37,0.49,2,151,3,0,1,0,technical,2,0.108888889
575,0.39,0.49,2,129,3,0,1,0,technical,2,0.108888889
576,0.48,0.78,2,198,2,0,1,0,technical,2,0.26
577,0.57,0.72,4,275,6,0,1,0,technical,2,0.16
578,0.9,0.96,5,243,5,0,1,0,technical,2,0.32
579,0.39,0.55,2,159,3,0,1,0,technical,0,0.366666667
580,0.44,0.51,2,145,3,0,1,0,support,1,0.17
581,0.81,0.88,5,242,5,0,1,0,support,2,0.293333333
582,0.74,0.87,5,242,5,0,1,0,support,2,0.29
583,0.44,0.56,2,145,3,0,1,0,support,2,0.124444444
584,0.41,0.56,2,154,3,0,1,1,support,2,0.124444444
585,0.4,0.51,2,139,3,0,1,0,support,1,0.17
586,0.46,0.57,2,152,3,0,1,0,support,1,0.19
587,0.8,0.83,2,211,3,0,1,0,support,1,0.276666667
588,0.87,0.9,5,258,5,0,1,0,support,1,0.45
589,0.39,0.54,2,155,3,0,1,0,support,1,0.18
590,0.38,0.55,2,148,3,0,1,0,support,1,0.183333333
591,0.66,0.67,2,255,3,0,1,0,technical,1,0.223333333
592,0.1,0.8,6,264,4,0,1,0,technical,1,0.6
593,0.37,0.54,2,132,3,0,1,0,technical,1,0.18
594,0.1,0.77,6,255,4,0,1,0,management,1,0.5775
595,0.09,0.87,5,263,4,0,1,0,IT,1,0.54375
596,0.86,0.84,5,222,5,0,1,0,IT,1,0.42
597,0.11,0.9,6,263,4,0,1,0,IT,1,0.675
598,0.37,0.46,2,157,3,0,1,0,IT,1,0.153333333
599,0.11,0.92,7,307,4,0,1,0,IT,1,0.805
600,0.77,0.98,5,259,6,0,1,0,product_mng,1,0.408333333
601,0.84,0.94,5,222,6,0,1,0,product_mng,1,0.391666667
602,0.1,0.84,7,250,4,0,1,0,product_mng,1,0.735
603,0.83,0.9,5,245,5,0,1,0,product_mng,1,0.45
604,0.11,0.79,6,292,4,0,1,0,IT,1,0.5925
605,0.86,0.92,5,252,5,0,1,0,RandD,1,0.46
606,0.38,0.56,2,161,3,0,1,0,RandD,2,0.124444444
607,0.11,0.88,5,250,4,0,1,0,RandD,2,0.366666667
608,0.45,0.49,2,134,3,0,1,0,RandD,2,0.108888889
609,0.1,0.85,7,279,4,0,1,0,RandD,2,0.495833333
610,0.09,0.95,7,256,4,0,1,0,marketing,2,0.554166667
611,0.39,0.53,2,127,3,0,1,0,sales,2,0.117777778
612,0.37,0.47,2,138,3,1,1,0,accounting,2,0.104444444
613,0.81,0.97,5,243,5,0,1,0,support,2,0.323333333
614,0.09,0.9,7,296,4,0,1,0,technical,2,0.525
615,0.1,0.88,7,267,4,0,1,0,management,2,0.513333333
616,0.39,0.49,2,144,3,0,1,0,marketing,2,0.108888889
617,0.83,0.95,4,251,5,0,1,0,marketing,2,0.253333333
618,0.45,0.57,2,148,3,0,1,0,marketing,0,0.38
619,0.43,0.51,2,141,3,0,1,0,sales,1,0.17
620,0.8,0.75,3,268,2,0,1,0,sales,2,0.375
621,0.1,0.86,6,247,4,0,1,0,sales,2,0.43
622,0.1,0.55,2,247,4,0,1,0,sales,2,0.091666667
623,0.36,0.52,2,146,3,0,1,0,sales,2,0.115555556
624,0.38,0.5,2,140,3,0,1,0,sales,1,0.166666667
625,0.78,0.98,5,263,6,0,1,0,sales,1,0.408333333
626,0.44,0.49,2,145,3,0,1,0,sales,1,0.163333333
627,0.41,0.46,2,156,3,1,1,0,sales,1,0.153333333
628,0.72,0.85,5,244,6,0,1,0,sales,1,0.354166667
629,0.46,0.54,2,144,3,0,1,0,sales,1,0.18
630,0.1,0.9,7,286,4,0,1,0,sales,1,0.7875
631,0.34,0.67,4,141,2,0,1,0,sales,1,0.67
632,0.11,0.89,6,260,5,0,1,0,sales,1,0.534
633,0.38,0.56,2,154,3,0,1,0,sales,1,0.186666667
634,0.82,0.92,5,225,5,0,1,0,sales,1,0.46
635,0.39,0.57,2,127,3,0,1,0,sales,1,0.19
636,0.44,0.53,2,140,3,0,1,0,sales,1,0.176666667
637,0.43,0.52,2,147,3,0,1,0,sales,1,0.173333333
638,0.84,0.83,4,227,5,0,1,0,accounting,1,0.332
639,0.43,0.48,2,153,3,0,1,0,accounting,1,0.16
640,0.37,0.52,2,128,3,0,1,0,accounting,1,0.173333333
641,0.74,0.97,4,228,5,0,1,0,hr,1,0.388
642,0.73,0.97,5,235,5,0,1,0,hr,1,0.485
643,0.37,0.47,2,148,3,0,1,0,hr,1,0.156666667
644,0.58,0.62,4,238,3,0,1,0,hr,1,0.413333333
645,0.4,0.54,2,141,3,0,1,0,technical,2,0.12
646,0.51,0.83,5,249,4,0,1,0,technical,2,0.345833333
647,0.46,0.5,2,151,3,0,1,0,technical,2,0.111111111
648,0.45,0.54,2,129,3,0,1,0,technical,2,0.12
649,0.46,0.5,2,156,3,0,1,0,technical,2,0.111111111
650,0.39,0.45,2,134,3,0,1,0,technical,2,0.1
651,0.09,0.88,6,269,4,0,1,0,technical,2,0.44
652,0.09,0.77,6,290,4,0,1,0,technical,2,0.385
653,0.37,0.51,2,132,3,0,1,0,technical,2,0.113333333
654,0.1,0.89,7,308,4,0,1,0,technical,2,0.519166667
655,0.77,1,4,232,5,0,1,0,technical,2,0.266666667
656,0.79,0.86,5,235,5,0,1,0,support,2,0.286666667
657,0.43,0.55,2,130,3,0,1,0,support,0,0.366666667
658,0.38,0.53,2,146,3,0,1,0,support,1,0.176666667
659,0.77,0.91,5,221,6,0,1,0,support,2,0.252777778
660,0.44,0.5,2,130,3,0,1,0,support,2,0.111111111
661,0.39,0.46,2,136,3,0,1,0,support,2,0.102222222
662,0.78,0.89,5,274,6,0,1,0,support,2,0.247222222
663,0.1,0.79,6,256,5,0,1,0,support,1,0.474
664,0.1,0.77,5,276,4,0,1,0,support,1,0.48125
665,0.75,0.85,5,267,5,0,1,0,support,1,0.425
666,0.46,0.62,6,213,3,0,1,0,support,1,0.62
667,0.91,0.97,4,274,6,0,1,0,technical,1,0.323333333
668,0.1,0.92,6,258,4,0,1,0,technical,1,0.69
669,0.72,0.6,3,153,5,0,1,0,technical,1,0.18
670,0.11,0.95,6,245,4,0,1,0,management,1,0.7125
671,0.11,0.94,6,264,4,0,1,0,IT,1,0.705
672,0.46,0.57,2,154,3,0,1,0,IT,1,0.19
673,0.37,0.46,2,149,3,0,1,0,IT,1,0.153333333
674,0.46,0.5,2,157,3,0,1,0,IT,1,0.166666667
675,0.43,0.57,2,127,3,0,1,0,IT,1,0.19
676,0.11,0.82,6,270,4,0,1,0,product_mng,1,0.615
677,0.73,0.89,5,236,6,0,1,0,product_mng,1,0.370833333
678,0.43,0.47,2,158,3,0,1,0,product_mng,1,0.156666667
679,0.86,1,5,229,5,0,1,0,product_mng,1,0.5
680,0.1,0.83,6,269,4,0,1,0,IT,1,0.6225
681,0.4,0.49,2,128,3,0,1,0,sales,1,0.163333333
682,0.11,0.87,7,278,4,0,1,0,sales,1,0.76125
683,0.86,0.98,3,158,5,0,1,0,sales,1,0.294
684,0.42,1,3,202,3,0,1,0,sales,2,0.333333333
685,0.79,0.84,4,240,5,0,1,0,sales,2,0.224
686,0.1,0.96,7,255,4,0,1,0,marketing,2,0.56
687,0.09,0.92,7,254,4,0,1,0,sales,2,0.536666667
688,0.09,0.82,6,257,4,0,1,0,accounting,2,0.41
689,0.87,1,4,228,5,0,1,0,support,2,0.266666667
690,0.36,0.49,2,145,3,0,1,0,technical,2,0.108888889
691,0.42,0.75,3,218,4,0,1,0,management,2,0.1875
692,0.84,0.86,5,268,5,0,1,0,marketing,2,0.286666667
693,0.1,0.83,6,278,4,0,1,0,marketing,2,0.415
694,0.78,0.71,3,249,5,0,1,0,marketing,2,0.142
695,0.35,0.99,3,236,4,0,1,0,sales,2,0.2475
696,0.1,0.81,7,291,4,0,1,0,sales,0,1.4175
697,0.11,0.8,6,306,4,0,1,0,sales,1,0.6
698,0.43,0.48,2,135,3,0,1,0,sales,2,0.106666667
699,0.38,0.45,2,156,3,0,1,0,sales,2,0.1
700,0.46,0.54,2,143,3,0,1,0,sales,2,0.12
701,0.89,0.82,4,243,5,0,1,0,sales,2,0.218666667
702,0.45,0.5,2,147,3,0,1,0,sales,1,0.166666667
703,0.44,0.53,2,159,3,0,1,0,sales,1,0.176666667
704,0.74,0.54,5,216,3,0,1,0,sales,1,0.45
705,0.45,0.54,2,152,3,0,1,0,sales,1,0.18
706,0.79,0.93,4,226,5,0,1,0,sales,1,0.372
707,0.79,0.91,5,271,5,0,1,0,sales,1,0.455
708,0.11,0.87,6,255,4,0,1,0,sales,1,0.6525
709,0.42,0.48,2,140,3,0,1,0,sales,1,0.16
710,0.64,0.9,6,252,2,0,1,0,sales,1,1.35
711,0.4,0.55,2,159,3,0,1,0,sales,1,0.183333333
712,0.84,0.98,5,270,5,0,1,0,sales,1,0.49
713,0.73,0.92,5,232,5,0,1,0,sales,1,0.46
714,0.4,0.51,2,144,3,0,1,0,accounting,1,0.17
715,0.36,0.45,2,127,3,0,1,0,accounting,1,0.15
716,0.43,0.47,2,131,3,0,1,0,accounting,1,0.156666667
717,0.11,0.78,6,243,4,0,1,0,hr,1,0.585
718,0.91,1,5,244,6,0,1,0,hr,1,0.416666667
719,0.8,1,5,260,5,0,1,0,hr,1,0.5
720,0.42,0.49,2,139,3,0,1,0,hr,1,0.163333333
721,0.31,0.87,4,184,3,0,1,0,technical,1,0.58
722,0.44,0.47,2,130,3,0,1,0,technical,1,0.156666667
723,0.38,0.54,2,135,3,0,1,0,technical,2,0.12
724,0.45,0.56,2,146,3,0,1,0,technical,2,0.124444444
725,0.43,0.46,2,149,3,0,1,0,technical,2,0.102222222
726,0.45,0.46,2,153,3,1,1,0,technical,2,0.102222222
727,0.43,0.57,2,160,3,0,1,0,technical,2,0.126666667
728,0.43,0.49,2,160,3,0,1,0,technical,2,0.108888889
729,0.09,0.83,6,282,4,0,1,0,technical,2,0.415
730,0.43,0.47,2,128,3,0,1,0,technical,2,0.104444444
731,0.79,0.94,4,232,5,0,1,0,technical,2,0.250666667
732,0.85,0.58,3,226,2,0,1,0,support,2,0.29
733,0.38,0.45,2,129,3,0,1,0,support,2,0.1
734,0.11,0.92,7,255,4,0,1,0,support,2,0.536666667
735,0.83,0.99,5,258,5,0,1,0,support,0,0.99
736,0.81,0.91,4,229,5,0,1,0,support,1,0.364
737,0.42,0.56,2,143,3,0,1,0,support,2,0.124444444
738,0.11,0.87,6,257,4,0,1,0,support,2,0.435
739,0.11,0.85,7,275,4,0,1,0,support,2,0.495833333
740,0.1,0.89,7,291,4,0,1,0,support,2,0.519166667
741,0.5,0.54,5,153,4,0,1,0,support,1,0.3375
742,0.44,0.49,2,154,3,0,1,0,support,1,0.163333333
743,0.11,0.9,6,301,4,0,1,0,technical,1,0.675
744,0.39,0.52,2,134,3,0,1,0,technical,1,0.173333333
745,0.11,0.78,6,245,4,0,1,0,technical,1,0.585
746,0.36,0.5,2,132,3,0,1,0,management,1,0.166666667
747,0.43,0.51,2,130,3,0,1,0,IT,1,0.17
748,0.4,0.5,2,127,3,0,1,0,IT,1,0.166666667
749,0.86,0.84,4,246,6,0,1,0,IT,1,0.28
750,0.38,0.49,2,145,3,0,1,0,IT,1,0.163333333
751,0.46,0.45,2,138,3,0,1,1,IT,1,0.15
752,0.37,0.57,2,129,3,0,1,0,product_mng,1,0.19
753,0.43,0.52,2,150,3,0,1,0,product_mng,1,0.173333333
754,0.66,0.93,5,253,5,0,1,0,product_mng,1,0.465
755,0.37,0.48,2,160,3,0,1,0,product_mng,1,0.16
756,0.77,0.92,5,235,5,0,1,0,IT,1,0.46
757,0.38,0.55,2,151,3,0,1,0,sales,1,0.183333333
758,0.39,0.54,2,127,3,0,1,0,sales,1,0.18
759,0.41,0.55,2,151,3,0,1,0,sales,1,0.183333333
760,0.1,0.9,7,290,4,0,1,0,sales,1,0.7875
761,0.09,0.93,6,249,4,0,1,0,sales,1,0.6975
762,0.41,0.47,2,131,3,0,1,0,marketing,2,0.104444444
763,0.39,0.46,2,159,3,0,1,0,sales,2,0.102222222
764,0.83,0.99,4,223,5,0,1,0,accounting,2,0.264
765,0.09,0.87,3,214,2,0,1,0,support,2,0.435
766,0.75,0.81,5,227,5,0,1,0,technical,2,0.27
767,0.44,0.54,2,127,3,0,1,0,management,2,0.12
768,0.1,0.84,6,293,5,0,1,0,marketing,2,0.336
769,0.42,0.46,2,141,3,0,1,0,marketing,2,0.102222222
770,0.1,0.83,6,300,4,0,1,0,marketing,2,0.415
771,0.1,0.86,6,309,4,0,1,0,sales,2,0.43
772,0.31,0.77,4,149,3,0,1,0,sales,2,0.342222222
773,0.42,0.54,2,159,3,0,1,0,sales,2,0.12
774,0.38,0.5,2,152,3,0,1,0,sales,0,0.333333333
775,0.39,0.57,2,158,3,0,1,0,sales,1,0.19
776,0.1,0.97,6,254,5,0,1,0,sales,2,0.388
777,0.11,0.93,6,294,4,0,1,0,sales,2,0.465
778,0.1,0.92,7,269,4,0,1,0,sales,2,0.536666667
779,0.11,0.9,7,247,4,0,1,0,sales,2,0.525
780,0.44,0.65,3,271,4,0,1,0,sales,1,0.24375
781,0.91,0.96,4,232,5,0,1,0,sales,1,0.384
782,0.72,1,4,245,5,0,1,0,sales,1,0.4
783,0.36,0.46,2,132,3,0,1,0,sales,1,0.153333333
784,0.44,0.57,2,131,3,0,1,0,sales,1,0.19
785,0.85,0.99,5,248,5,0,1,0,sales,1,0.495
786,0.78,0.93,5,225,5,0,1,0,sales,1,0.465
787,0.39,0.46,2,156,3,0,1,0,sales,1,0.153333333
788,0.78,0.81,3,222,2,0,1,0,sales,1,0.6075
789,0.1,0.92,6,243,4,1,1,0,sales,1,0.69
790,0.23,0.99,4,204,4,1,1,0,accounting,1,0.495
791,0.11,0.87,6,301,4,0,1,0,accounting,1,0.6525
792,0.9,0.83,5,259,5,0,1,0,accounting,1,0.415
793,0.91,0.89,4,247,5,0,1,0,hr,1,0.356
794,0.11,0.79,7,295,4,0,1,0,hr,1,0.69125
795,0.43,0.54,2,150,3,0,1,0,hr,1,0.18
796,0.45,0.49,2,151,3,0,1,0,hr,1,0.163333333
797,0.11,0.91,5,291,4,0,1,0,technical,1,0.56875
798,0.11,0.93,6,253,4,1,1,0,technical,1,0.6975
799,0.43,0.5,2,161,3,0,1,0,technical,1,0.166666667
800,0.91,0.97,4,251,6,0,1,0,technical,1,0.323333333
801,0.43,0.55,2,153,3,0,1,0,technical,2,0.122222222
802,0.85,0.82,5,264,6,0,1,0,technical,2,0.227777778
803,0.1,0.77,6,310,4,0,1,0,technical,2,0.385
804,0.81,0.95,5,266,5,0,1,0,technical,2,0.316666667
805,0.36,0.62,4,237,2,0,1,0,technical,2,0.413333333
806,0.45,0.54,2,138,3,0,1,0,technical,2,0.12
807,0.86,1,5,227,5,0,1,0,technical,2,0.333333333
808,0.71,1,4,300,5,0,1,0,support,2,0.266666667
809,0.11,0.97,7,310,4,0,1,0,support,2,0.565833333
810,0.84,0.93,5,236,5,0,1,0,support,2,0.31
811,0.09,0.97,7,288,4,0,1,0,support,2,0.565833333
812,0.38,0.49,2,127,3,0,1,0,support,2,0.108888889
813,0.15,0.55,6,139,4,0,1,0,support,0,0.825
814,0.1,0.92,7,253,4,1,1,0,support,1,0.805
815,0.8,0.97,4,218,5,1,1,0,support,2,0.258666667
816,0.84,0.97,5,251,5,0,1,0,support,2,0.323333333
817,0.11,0.87,6,264,4,0,1,0,support,2,0.435
818,0.89,0.79,3,149,2,0,1,0,support,2,0.395
819,0.45,0.51,2,138,3,0,1,0,technical,1,0.17
820,0.11,0.93,7,284,4,0,1,0,technical,1,0.81375
821,0.74,0.93,5,244,5,0,1,0,technical,1,0.465
822,0.41,0.5,2,128,3,0,1,0,management,1,0.166666667
823,0.44,0.53,2,154,3,0,1,0,IT,1,0.176666667
824,0.37,0.56,2,138,3,0,1,0,IT,1,0.186666667
825,0.11,0.86,6,308,4,0,1,0,IT,1,0.645
826,0.1,0.93,6,269,4,0,1,0,IT,1,0.6975
827,0.7,0.74,6,136,3,0,1,0,IT,1,0.74
828,0.59,1,2,160,5,0,1,0,product_mng,1,0.2
829,0.38,0.53,2,138,3,0,1,0,product_mng,1,0.176666667
830,0.72,0.95,4,220,5,0,1,0,product_mng,1,0.38
831,0.73,1,5,274,5,0,1,0,product_mng,1,0.5
832,0.39,0.48,2,161,3,0,1,0,IT,1,0.16
833,0.89,0.82,5,224,6,0,1,0,RandD,1,0.341666667
834,0.89,1,4,260,5,0,1,0,RandD,1,0.4
835,0.11,0.78,6,300,4,1,1,0,RandD,1,0.585
836,0.43,0.56,2,133,3,0,1,0,RandD,1,0.186666667
837,0.09,0.93,6,308,4,0,1,0,RandD,1,0.6975
838,0.81,0.9,5,238,6,0,1,0,marketing,1,0.375
839,0.37,0.53,2,126,3,0,1,0,sales,1,0.176666667
840,0.36,0.56,2,138,3,0,1,0,accounting,2,0.124444444
841,0.11,0.85,6,299,4,0,1,0,support,2,0.425
842,0.1,0.85,6,254,4,0,1,0,technical,2,0.425
843,0.66,0.47,7,156,2,0,1,0,management,2,0.548333333
844,0.39,0.47,2,152,3,0,1,0,marketing,2,0.104444444
845,0.44,0.51,2,146,3,0,1,0,marketing,2,0.113333333
846,0.1,0.84,6,253,4,0,1,0,marketing,2,0.42
847,0.79,0.94,5,227,6,0,1,0,sales,2,0.261111111
848,0.1,0.81,6,301,4,1,1,0,sales,2,0.405
849,0.54,0.94,6,294,3,0,1,0,sales,2,0.626666667
850,0.37,0.47,2,151,3,0,1,0,sales,2,0.104444444
851,0.37,0.57,2,128,3,0,1,0,sales,2,0.126666667
852,0.82,0.89,5,217,5,0,1,0,sales,0,0.89
853,0.45,0.52,2,160,3,0,1,0,sales,1,0.173333333
854,0.79,0.9,5,263,5,0,1,0,sales,2,0.3
855,0.42,0.56,2,156,3,0,1,0,sales,2,0.124444444
856,0.1,0.85,6,273,4,0,1,0,sales,2,0.425
857,0.11,0.78,6,303,4,0,1,0,sales,2,0.39
858,0.74,1,4,253,5,0,1,0,sales,1,0.4
859,0.1,0.93,6,270,4,0,1,0,sales,1,0.6975
860,0.79,1,4,218,5,0,1,0,sales,1,0.4
861,0.43,0.48,2,144,3,0,1,0,sales,1,0.16
862,0.41,0.47,2,154,3,0,1,0,sales,1,0.156666667
863,0.39,0.55,2,146,3,0,1,0,sales,1,0.183333333
864,0.1,0.94,6,260,4,0,1,0,sales,1,0.705
865,0.82,0.85,5,218,5,0,1,0,sales,1,0.425
866,0.41,0.46,2,128,3,0,1,0,accounting,1,0.153333333
867,0.42,0.56,2,128,3,0,1,0,accounting,1,0.186666667
868,0.74,0.88,4,248,6,0,1,0,accounting,1,0.293333333
869,0.38,0.57,2,152,3,1,1,0,hr,1,0.19
